subject,gender,age,recall,n2,n3,n4,survey,order,condition,subdesign,structure,distance,item,raw.judgment,zscores
58,F,19,4,3.6,2.12,2.56,2a,8,NP.isl.ma,np,island,matrix,NP.isl.ma.16,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,14,NP.non.em,np,non,embedded,NP.non.em.01,120,-0.226076857
58,F,19,4,3.6,2.12,2.56,2a,33,NP.non.em,np,non,embedded,NP.non.em.05,120,-0.226076857
58,F,19,4,3.6,2.12,2.56,2a,71,NP.non.em,np,non,embedded,NP.non.em.09,190,1.434290882
58,F,19,4,3.6,2.12,2.56,2a,86,NP.non.em,np,non,embedded,NP.non.em.13,130,0.011118534
58,F,19,4,3.6,2.12,2.56,2a,24,NP.non.ma,np,non,matrix,NP.non.ma.02,90,-0.937663032
58,F,19,4,3.6,2.12,2.56,2a,30,NP.non.ma,np,non,matrix,NP.non.ma.06,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,63,NP.non.ma,np,non,matrix,NP.non.ma.10,100,-0.70046764
58,F,19,4,3.6,2.12,2.56,2a,94,NP.non.ma,np,non,matrix,NP.non.ma.14,190,1.434290882
58,F,19,4,3.6,2.12,2.56,2a,81,SUB.isl.em,sub,island,embedded,SUB.isl.em.03,100,-0.70046764
58,F,19,4,3.6,2.12,2.56,2a,17,SUB.isl.em,sub,island,embedded,SUB.isl.em.07,80,-1.174858423
58,F,19,4,3.6,2.12,2.56,2a,44,SUB.isl.em,sub,island,embedded,SUB.isl.em.11,90,-0.937663032
58,F,19,4,3.6,2.12,2.56,2a,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.15,90,-0.937663032
58,F,19,4,3.6,2.12,2.56,2a,76,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.04,200,1.671486274
58,F,19,4,3.6,2.12,2.56,2a,11,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.08,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,34,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.12,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,57,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.16,180,1.197095491
58,F,19,4,3.6,2.12,2.56,2a,69,SUB.non.em,sub,non,embedded,SUB.non.em.01,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,87,SUB.non.em,sub,non,embedded,SUB.non.em.05,130,0.011118534
58,F,19,4,3.6,2.12,2.56,2a,3,SUB.non.em,sub,non,embedded,SUB.non.em.09,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,47,SUB.non.em,sub,non,embedded,SUB.non.em.13,120,-0.226076857
58,F,19,4,3.6,2.12,2.56,2a,72,SUB.non.ma,sub,non,matrix,SUB.non.ma.02,200,1.671486274
58,F,19,4,3.6,2.12,2.56,2a,89,SUB.non.ma,sub,non,matrix,SUB.non.ma.06,190,1.434290882
58,F,19,4,3.6,2.12,2.56,2a,21,SUB.non.ma,sub,non,matrix,SUB.non.ma.10,200,1.671486274
58,F,19,4,3.6,2.12,2.56,2a,31,SUB.non.ma,sub,non,matrix,SUB.non.ma.14,200,1.671486274
58,F,19,4,3.6,2.12,2.56,2a,35,WH.isl.em,wh,island,embedded,WH.isl.em.03,90,-0.937663032
58,F,19,4,3.6,2.12,2.56,2a,67,WH.isl.em,wh,island,embedded,WH.isl.em.07,120,-0.226076857
58,F,19,4,3.6,2.12,2.56,2a,95,WH.isl.em,wh,island,embedded,WH.isl.em.11,120,-0.226076857
58,F,19,4,3.6,2.12,2.56,2a,5,WH.isl.em,wh,island,embedded,WH.isl.em.15,90,-0.937663032
58,F,19,4,3.6,2.12,2.56,2a,43,WH.isl.ma,wh,island,matrix,WH.isl.ma.04,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,56,WH.isl.ma,wh,island,matrix,WH.isl.ma.08,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,83,WH.isl.ma,wh,island,matrix,WH.isl.ma.12,200,1.671486274
58,F,19,4,3.6,2.12,2.56,2a,2,WH.isl.ma,wh,island,matrix,WH.isl.ma.16,175,1.078497795
58,F,19,4,3.6,2.12,2.56,2a,10,WH.non.em,wh,non,embedded,WH.non.em.01,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,37,WH.non.em,wh,non,embedded,WH.non.em.05,120,-0.226076857
58,F,19,4,3.6,2.12,2.56,2a,59,WH.non.em,wh,non,embedded,WH.non.em.09,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,93,WH.non.em,wh,non,embedded,WH.non.em.13,100,-0.70046764
58,F,19,4,3.6,2.12,2.56,2a,12,WH.non.ma,wh,non,matrix,WH.non.ma.02,200,1.671486274
58,F,19,4,3.6,2.12,2.56,2a,46,WH.non.ma,wh,non,matrix,WH.non.ma.06,150,0.485509317
58,F,19,4,3.6,2.12,2.56,2a,49,WH.non.ma,wh,non,matrix,WH.non.ma.10,180,1.197095491
58,F,19,4,3.6,2.12,2.56,2a,88,WH.non.ma,wh,non,matrix,WH.non.ma.14,200,1.671486274
59,F,18,2.9,2.93,1.39,1.12,3a,35,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.04,115,-2.321855655
59,F,18,2.9,2.93,1.39,1.12,3a,55,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.08,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,95,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.12,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,21,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.16,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,8,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.01,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,29,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.05,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,59,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.09,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,80,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.13,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,10,ADJ.non.em,adj,non,embedded,ADJ.non.em.02,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,26,ADJ.non.em,adj,non,embedded,ADJ.non.em.06,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,65,ADJ.non.em,adj,non,embedded,ADJ.non.em.10,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,91,ADJ.non.em,adj,non,embedded,ADJ.non.em.14,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,23,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.03,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,43,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.07,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,61,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.11,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,75,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.15,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,11,agr.pl,agr,pl,,agr.pl.02,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,39,agr.pl,agr,pl,,agr.pl.06,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,63,agr.pl,agr,pl,,agr.pl.10,170,-0.642486085
59,F,18,2.9,2.93,1.39,1.12,3a,77,agr.pl,agr,pl,,agr.pl.14,215,0.731543562
59,F,18,2.9,2.93,1.39,1.12,3a,3,agr.sg,agr,sg,,agr.sg.03,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,28,agr.sg,agr,sg,,agr.sg.07,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,62,agr.sg,agr,sg,,agr.sg.11,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,82,agr.sg,agr,sg,,agr.sg.15,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,4,CE.all,ce,all,,CE.all.03,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,44,CE.all,ce,all,,CE.all.07,130,-1.863845772
59,F,18,2.9,2.93,1.39,1.12,3a,60,CE.all,ce,all,,CE.all.11,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,87,CE.all,ce,all,,CE.all.15,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,20,CE.vp1,ce,vp1,,CE.vp1.02,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,38,CE.vp1,ce,vp1,,CE.vp1.06,120,-2.169185694
59,F,18,2.9,2.93,1.39,1.12,3a,53,CE.vp1,ce,vp1,,CE.vp1.10,170,-0.642486085
59,F,18,2.9,2.93,1.39,1.12,3a,92,CE.vp1,ce,vp1,,CE.vp1.14,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,15,CE.vp2,ce,vp2,,CE.vp2.01,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,27,CE.vp2,ce,vp2,,CE.vp2.05,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,67,CE.vp2,ce,vp2,,CE.vp2.09,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,85,CE.vp2,ce,vp2,,CE.vp2.13,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,46,CE.vp3,ce,vp3,,CE.vp3.04,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,57,CE.vp3,ce,vp3,,CE.vp3.08,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,12,CE.vp3,ce,vp3,,CE.vp3.12,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,78,CE.vp3,ce,vp3,,CE.vp3.16,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,19,ILL.non,ill,non,,ILL.non.03,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,45,ILL.non,ill,non,,ILL.non.07,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,51,ILL.non,ill,non,,ILL.non.11,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,86,ILL.non,ill,non,,ILL.non.15,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,17,ILL.rep,ill,rep,,ILL.rep.03,225,1.036883484
59,F,18,2.9,2.93,1.39,1.12,3a,30,ILL.rep,ill,rep,,ILL.rep.07,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,64,ILL.rep,ill,rep,,ILL.rep.11,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,74,ILL.rep,ill,rep,,ILL.rep.15,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,41,NP.isl.em,np,island,embedded,NP.isl.em.04,120,-2.169185694
59,F,18,2.9,2.93,1.39,1.12,3a,66,NP.isl.em,np,island,embedded,NP.isl.em.08,120,-2.169185694
59,F,18,2.9,2.93,1.39,1.12,3a,89,NP.isl.em,np,island,embedded,NP.isl.em.12,120,-2.169185694
59,F,18,2.9,2.93,1.39,1.12,3a,6,NP.isl.em,np,island,embedded,NP.isl.em.16,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,24,NP.isl.ma,np,island,matrix,NP.isl.ma.01,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,36,NP.isl.ma,np,island,matrix,NP.isl.ma.05,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,70,NP.isl.ma,np,island,matrix,NP.isl.ma.09,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,84,NP.isl.ma,np,island,matrix,NP.isl.ma.13,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,22,NP.non.em,np,non,embedded,NP.non.em.02,160,-0.947826007
59,F,18,2.9,2.93,1.39,1.12,3a,47,NP.non.em,np,non,embedded,NP.non.em.06,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,56,NP.non.em,np,non,embedded,NP.non.em.10,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,94,NP.non.em,np,non,embedded,NP.non.em.14,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,1,NP.non.ma,np,non,matrix,NP.non.ma.03,210,0.578873602
59,F,18,2.9,2.93,1.39,1.12,3a,34,NP.non.ma,np,non,matrix,NP.non.ma.07,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,50,NP.non.ma,np,non,matrix,NP.non.ma.11,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,81,NP.non.ma,np,non,matrix,NP.non.ma.15,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,90,SUB.isl.em,sub,island,embedded,SUB.isl.em.04,130,-1.863845772
59,F,18,2.9,2.93,1.39,1.12,3a,14,SUB.isl.em,sub,island,embedded,SUB.isl.em.08,120,-2.169185694
59,F,18,2.9,2.93,1.39,1.12,3a,32,SUB.isl.em,sub,island,embedded,SUB.isl.em.12,120,-2.169185694
59,F,18,2.9,2.93,1.39,1.12,3a,58,SUB.isl.em,sub,island,embedded,SUB.isl.em.16,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,68,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.01,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,96,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.05,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,9,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.09,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,48,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.13,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,52,SUB.non.em,sub,non,embedded,SUB.non.em.02,195,0.120863719
59,F,18,2.9,2.93,1.39,1.12,3a,76,SUB.non.em,sub,non,embedded,SUB.non.em.06,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,16,SUB.non.em,sub,non,embedded,SUB.non.em.10,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,42,SUB.non.em,sub,non,embedded,SUB.non.em.14,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,71,SUB.non.ma,sub,non,matrix,SUB.non.ma.03,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,79,SUB.non.ma,sub,non,matrix,SUB.non.ma.07,190,-0.031806242
59,F,18,2.9,2.93,1.39,1.12,3a,18,SUB.non.ma,sub,non,matrix,SUB.non.ma.11,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,25,SUB.non.ma,sub,non,matrix,SUB.non.ma.15,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,37,WH.isl.em,wh,island,embedded,WH.isl.em.04,140,-1.55850585
59,F,18,2.9,2.93,1.39,1.12,3a,49,WH.isl.em,wh,island,embedded,WH.isl.em.08,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,88,WH.isl.em,wh,island,embedded,WH.isl.em.12,180,-0.337146164
59,F,18,2.9,2.93,1.39,1.12,3a,13,WH.isl.em,wh,island,embedded,WH.isl.em.16,150,-1.253165929
59,F,18,2.9,2.93,1.39,1.12,3a,7,WH.isl.ma,wh,island,matrix,WH.isl.ma.01,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,31,WH.isl.ma,wh,island,matrix,WH.isl.ma.05,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,72,WH.isl.ma,wh,island,matrix,WH.isl.ma.09,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,93,WH.isl.ma,wh,island,matrix,WH.isl.ma.13,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,2,WH.non.em,wh,non,embedded,WH.non.em.02,210,0.578873602
59,F,18,2.9,2.93,1.39,1.12,3a,33,WH.non.em,wh,non,embedded,WH.non.em.06,220,0.884213523
59,F,18,2.9,2.93,1.39,1.12,3a,69,WH.non.em,wh,non,embedded,WH.non.em.10,200,0.27353368
59,F,18,2.9,2.93,1.39,1.12,3a,73,WH.non.em,wh,non,embedded,WH.non.em.14,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,5,WH.non.ma,wh,non,matrix,WH.non.ma.03,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,40,WH.non.ma,wh,non,matrix,WH.non.ma.07,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,54,WH.non.ma,wh,non,matrix,WH.non.ma.11,230,1.189553445
59,F,18,2.9,2.93,1.39,1.12,3a,83,WH.non.ma,wh,non,matrix,WH.non.ma.15,230,1.189553445
60,F,23,2.1,2.56,1.64,1.03,3b,83,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.04,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.08,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,47,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.12,40,-0.198563374
60,F,23,2.1,2.56,1.64,1.03,3b,69,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.16,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,56,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.01,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,77,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.05,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,11,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.09,5,-1.172538463
60,F,23,2.1,2.56,1.64,1.03,3b,32,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.13,20,-0.755120568
60,F,23,2.1,2.56,1.64,1.03,3b,58,ADJ.non.em,adj,non,embedded,ADJ.non.em.02,60,0.35799382
60,F,23,2.1,2.56,1.64,1.03,3b,74,ADJ.non.em,adj,non,embedded,ADJ.non.em.06,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,17,ADJ.non.em,adj,non,embedded,ADJ.non.em.10,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,43,ADJ.non.em,adj,non,embedded,ADJ.non.em.14,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,71,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.03,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,91,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.07,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,13,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.11,50,0.079715223
60,F,23,2.1,2.56,1.64,1.03,3b,27,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.15,75,0.775411716
60,F,23,2.1,2.56,1.64,1.03,3b,59,agr.pl,agr,pl,,agr.pl.02,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,87,agr.pl,agr,pl,,agr.pl.06,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,15,agr.pl,agr,pl,,agr.pl.10,70,0.636272417
60,F,23,2.1,2.56,1.64,1.03,3b,29,agr.pl,agr,pl,,agr.pl.14,5,-1.172538463
60,F,23,2.1,2.56,1.64,1.03,3b,51,agr.sg,agr,sg,,agr.sg.03,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,76,agr.sg,agr,sg,,agr.sg.07,35,-0.337702672
60,F,23,2.1,2.56,1.64,1.03,3b,14,agr.sg,agr,sg,,agr.sg.11,70,0.636272417
60,F,23,2.1,2.56,1.64,1.03,3b,34,agr.sg,agr,sg,,agr.sg.15,40,-0.198563374
60,F,23,2.1,2.56,1.64,1.03,3b,52,CE.all,ce,all,,CE.all.03,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,92,CE.all,ce,all,,CE.all.07,50,0.079715223
60,F,23,2.1,2.56,1.64,1.03,3b,12,CE.all,ce,all,,CE.all.11,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,39,CE.all,ce,all,,CE.all.15,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,68,CE.vp1,ce,vp1,,CE.vp1.02,50,0.079715223
60,F,23,2.1,2.56,1.64,1.03,3b,86,CE.vp1,ce,vp1,,CE.vp1.06,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,5,CE.vp1,ce,vp1,,CE.vp1.10,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,44,CE.vp1,ce,vp1,,CE.vp1.14,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,63,CE.vp2,ce,vp2,,CE.vp2.01,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,75,CE.vp2,ce,vp2,,CE.vp2.05,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,19,CE.vp2,ce,vp2,,CE.vp2.09,5,-1.172538463
60,F,23,2.1,2.56,1.64,1.03,3b,37,CE.vp2,ce,vp2,,CE.vp2.13,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,94,CE.vp3,ce,vp3,,CE.vp3.04,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,9,CE.vp3,ce,vp3,,CE.vp3.08,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,60,CE.vp3,ce,vp3,,CE.vp3.12,15,-0.894259866
60,F,23,2.1,2.56,1.64,1.03,3b,30,CE.vp3,ce,vp3,,CE.vp3.16,5,-1.172538463
60,F,23,2.1,2.56,1.64,1.03,3b,67,ILL.non,ill,non,,ILL.non.03,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,93,ILL.non,ill,non,,ILL.non.07,70,0.636272417
60,F,23,2.1,2.56,1.64,1.03,3b,3,ILL.non,ill,non,,ILL.non.11,20,-0.755120568
60,F,23,2.1,2.56,1.64,1.03,3b,38,ILL.non,ill,non,,ILL.non.15,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,65,ILL.rep,ill,rep,,ILL.rep.03,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,78,ILL.rep,ill,rep,,ILL.rep.07,60,0.35799382
60,F,23,2.1,2.56,1.64,1.03,3b,16,ILL.rep,ill,rep,,ILL.rep.11,70,0.636272417
60,F,23,2.1,2.56,1.64,1.03,3b,26,ILL.rep,ill,rep,,ILL.rep.15,20,-0.755120568
60,F,23,2.1,2.56,1.64,1.03,3b,89,NP.isl.em,np,island,embedded,NP.isl.em.04,15,-0.894259866
60,F,23,2.1,2.56,1.64,1.03,3b,18,NP.isl.em,np,island,embedded,NP.isl.em.08,20,-0.755120568
60,F,23,2.1,2.56,1.64,1.03,3b,41,NP.isl.em,np,island,embedded,NP.isl.em.12,40,-0.198563374
60,F,23,2.1,2.56,1.64,1.03,3b,54,NP.isl.em,np,island,embedded,NP.isl.em.16,40,-0.198563374
60,F,23,2.1,2.56,1.64,1.03,3b,72,NP.isl.ma,np,island,matrix,NP.isl.ma.01,50,0.079715223
60,F,23,2.1,2.56,1.64,1.03,3b,84,NP.isl.ma,np,island,matrix,NP.isl.ma.05,40,-0.198563374
60,F,23,2.1,2.56,1.64,1.03,3b,22,NP.isl.ma,np,island,matrix,NP.isl.ma.09,75,0.775411716
60,F,23,2.1,2.56,1.64,1.03,3b,36,NP.isl.ma,np,island,matrix,NP.isl.ma.13,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,70,NP.non.em,np,non,embedded,NP.non.em.02,75,0.775411716
60,F,23,2.1,2.56,1.64,1.03,3b,95,NP.non.em,np,non,embedded,NP.non.em.06,15,-0.894259866
60,F,23,2.1,2.56,1.64,1.03,3b,8,NP.non.em,np,non,embedded,NP.non.em.10,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,46,NP.non.em,np,non,embedded,NP.non.em.14,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,49,NP.non.ma,np,non,matrix,NP.non.ma.03,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,82,NP.non.ma,np,non,matrix,NP.non.ma.07,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,2,NP.non.ma,np,non,matrix,NP.non.ma.11,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,33,NP.non.ma,np,non,matrix,NP.non.ma.15,75,0.775411716
60,F,23,2.1,2.56,1.64,1.03,3b,42,SUB.isl.em,sub,island,embedded,SUB.isl.em.04,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.08,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,80,SUB.isl.em,sub,island,embedded,SUB.isl.em.12,5,-1.172538463
60,F,23,2.1,2.56,1.64,1.03,3b,10,SUB.isl.em,sub,island,embedded,SUB.isl.em.16,5,-1.172538463
60,F,23,2.1,2.56,1.64,1.03,3b,20,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.01,20,-0.755120568
60,F,23,2.1,2.56,1.64,1.03,3b,48,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.05,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,57,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.09,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,96,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.13,85,1.053690313
60,F,23,2.1,2.56,1.64,1.03,3b,4,SUB.non.em,sub,non,embedded,SUB.non.em.02,75,0.775411716
60,F,23,2.1,2.56,1.64,1.03,3b,28,SUB.non.em,sub,non,embedded,SUB.non.em.06,20,-0.755120568
60,F,23,2.1,2.56,1.64,1.03,3b,64,SUB.non.em,sub,non,embedded,SUB.non.em.10,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,90,SUB.non.em,sub,non,embedded,SUB.non.em.14,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,23,SUB.non.ma,sub,non,matrix,SUB.non.ma.03,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,31,SUB.non.ma,sub,non,matrix,SUB.non.ma.07,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,66,SUB.non.ma,sub,non,matrix,SUB.non.ma.11,80,0.914551014
60,F,23,2.1,2.56,1.64,1.03,3b,73,SUB.non.ma,sub,non,matrix,SUB.non.ma.15,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,85,WH.isl.em,wh,island,embedded,WH.isl.em.04,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,1,WH.isl.em,wh,island,embedded,WH.isl.em.08,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,40,WH.isl.em,wh,island,embedded,WH.isl.em.12,15,-0.894259866
60,F,23,2.1,2.56,1.64,1.03,3b,61,WH.isl.em,wh,island,embedded,WH.isl.em.16,1,-1.283849902
60,F,23,2.1,2.56,1.64,1.03,3b,55,WH.isl.ma,wh,island,matrix,WH.isl.ma.01,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,79,WH.isl.ma,wh,island,matrix,WH.isl.ma.05,100,1.471108208
60,F,23,2.1,2.56,1.64,1.03,3b,24,WH.isl.ma,wh,island,matrix,WH.isl.ma.09,30,-0.476841971
60,F,23,2.1,2.56,1.64,1.03,3b,45,WH.isl.ma,wh,island,matrix,WH.isl.ma.13,50,0.079715223
60,F,23,2.1,2.56,1.64,1.03,3b,50,WH.non.em,wh,non,embedded,WH.non.em.02,80,0.914551014
