"test_match_cond","speaker_identity","trial_sequence_total","list_number","phase","condition","Answer.time_in_minutes","wrong_attempts","block_sequence","workerid","item_number","island_tested","response","Answer.condition","comp_question_exist","first_response_value","comp_answer"
"match","Emily",62,"2","test","FILL",14.32941667,NA,9,31,"131","WH",1,"undefined",0,NA,"/"
"match","Iron-Head",63,"2","test","UNGRAM",14.32941667,NA,9,31,"140","WH",0,"undefined",0,NA,"/"
"match","Iron-Head",1,"1","exposure","UNGRAM",20.93518333,NA,2,32,"129","WH",0.01,"undefined",0,NA,"/"
"match","Gregory",2,"1","exposure","FILL",20.93518333,NA,2,32,"114","WH",0.97,"undefined",1,NA,"Gregory"
"match","Emily",3,"1","exposure","WH",20.93518333,NA,2,32,"42","WH",0.11,"undefined",0,NA,"/"
"match","Emily",4,"1","exposure","WH",20.93518333,NA,15,32,"9","WH",0.54,"undefined",0,NA,"/"
"match","Gregory",5,"1","exposure","FILL",20.93518333,NA,15,32,"103","WH",0.95,"undefined",0,NA,"/"
"match","Iron-Head",6,"1","exposure","UNGRAM",20.93518333,NA,15,32,"118","WH",0.03,"undefined",1,NA,"Iron-Head"
"match","Emily",7,"1","exposure","WH",20.93518333,NA,16,32,"30","WH",0.97,"undefined",0,NA,"/"
"match","Gregory",8,"1","exposure","FILL",20.93518333,NA,16,32,"110","WH",1,"undefined",1,NA,"Gregory"
"match","Iron-Head",9,"1","exposure","UNGRAM",20.93518333,NA,16,32,"125","WH",0,"undefined",1,NA,"Iron-Head"
"match","Emily",10,"1","exposure","WH",20.93518333,NA,17,32,"12","WH",0.99,"undefined",0,NA,"/"
"match","Iron-Head",11,"1","exposure","UNGRAM",20.93518333,NA,17,32,"119","WH",0,"undefined",1,NA,"Iron-Head"
"match","Gregory",12,"1","exposure","FILL",20.93518333,NA,17,32,"104","WH",0.89,"undefined",0,NA,"/"
"match","Emily",13,"1","exposure","WH",20.93518333,NA,18,32,"39","WH",0.99,"undefined",0,NA,"/"
"match","Gregory",14,"1","exposure","FILL",20.93518333,NA,18,32,"113","WH",0.96,"undefined",1,NA,"Gregory"
"match","Iron-Head",15,"1","exposure","UNGRAM",20.93518333,NA,18,32,"128","WH",0,"undefined",0,NA,"/"
"match","Emily",16,"1","exposure","WH",20.93518333,NA,19,32,"15","WH",0.55,"undefined",0,NA,"/"
"match","Gregory",17,"1","exposure","FILL",20.93518333,NA,19,32,"105","WH",0.92,"undefined",0,NA,"/"
"match","Iron-Head",18,"1","exposure","UNGRAM",20.93518333,NA,19,32,"120","WH",0.01,"undefined",0,NA,"/"
"match","Gregory",19,"1","exposure","FILL",20.93518333,NA,20,32,"101","WH",0.85,"undefined",0,NA,"/"
"match","Emily",20,"1","exposure","WH",20.93518333,NA,20,32,"3","WH",0.57,"undefined",1,NA,"Emily"
"match","Iron-Head",21,"1","exposure","UNGRAM",20.93518333,NA,20,32,"116","WH",0.04,"undefined",0,NA,"/"
"match","Iron-Head",22,"1","exposure","UNGRAM",20.93518333,NA,21,32,"122","WH",0.04,"undefined",1,NA,"Iron-Head"
"match","Gregory",23,"1","exposure","FILL",20.93518333,NA,21,32,"107","WH",1,"undefined",0,NA,"/"
"match","Emily",24,"1","exposure","WH",20.93518333,NA,21,32,"21","WH",0.59,"undefined",0,NA,"/"
"match","Iron-Head",25,"1","exposure","UNGRAM",20.93518333,NA,22,32,"117","WH",0.06,"undefined",0,NA,"/"
"match","Emily",26,"1","exposure","WH",20.93518333,NA,22,32,"6","WH",0.8,"undefined",0,NA,"/"
"match","Gregory",27,"1","exposure","FILL",20.93518333,NA,22,32,"102","WH",1,"undefined",0,NA,"/"
"match","Iron-Head",28,"1","exposure","UNGRAM",20.93518333,NA,3,32,"130","WH",0.03,"undefined",1,NA,"Iron-Head"
"match","Gregory",29,"1","exposure","FILL",20.93518333,NA,3,32,"115","WH",0.77,"undefined",0,NA,"/"
"match","Emily",30,"1","exposure","WH",20.93518333,NA,3,32,"45","WH",0.99,"undefined",0,NA,"/"
"match","Iron-Head",31,"1","exposure","UNGRAM",20.93518333,NA,10,32,"126","WH",0,"undefined",0,NA,"/"
"match","Gregory",32,"1","exposure","FILL",20.93518333,NA,10,32,"111","WH",0.95,"undefined",0,NA,"/"
"match","Emily",33,"1","exposure","WH",20.93518333,NA,10,32,"33","WH",0.68,"undefined",0,NA,"/"
"match","Emily",34,"1","exposure","WH",20.93518333,NA,11,32,"27","WH",0.81,"undefined",0,NA,"/"
"match","Gregory",35,"1","exposure","FILL",20.93518333,NA,11,32,"109","WH",0.93,"undefined",0,NA,"/"
"match","Iron-Head",36,"1","exposure","UNGRAM",20.93518333,NA,11,32,"124","WH",0.02,"undefined",0,NA,"/"
"match","Emily",37,"1","exposure","WH",20.93518333,NA,12,32,"18","WH",0.51,"undefined",0,NA,"/"
"match","Gregory",38,"1","exposure","FILL",20.93518333,NA,12,32,"106","WH",0.77,"undefined",0,NA,"/"
"match","Iron-Head",39,"1","exposure","UNGRAM",20.93518333,NA,12,32,"121","WH",0,"undefined",0,NA,"/"
"match","Gregory",40,"1","exposure","FILL",20.93518333,NA,13,32,"112","WH",0.83,"undefined",0,NA,"/"
"match","Iron-Head",41,"1","exposure","UNGRAM",20.93518333,NA,13,32,"127","WH",0,"undefined",0,NA,"/"
"match","Emily",42,"1","exposure","WH",20.93518333,NA,13,32,"36","WH",0.9,"undefined",0,NA,"/"
"match","Gregory",43,"1","exposure","FILL",20.93518333,NA,14,32,"108","WH",0.65,"undefined",0,NA,"/"
"match","Iron-Head",44,"1","exposure","UNGRAM",20.93518333,NA,14,32,"123","WH",0.02,"undefined",0,NA,"/"
"match","Emily",45,"1","exposure","WH",20.93518333,NA,14,32,"24","WH",0.75,"undefined",0,NA,"/"
"match","Iron-Head",46,"2","test","UNGRAM",20.93518333,NA,4,32,"142","WH",0.01,"undefined",0,NA,"/"
"match","Emily",47,"2","test","WH",20.93518333,NA,4,32,"7","WH",0.65,"undefined",0,NA,"/"
"match","Gregory",48,"2","test","FILL",20.93518333,NA,4,32,"133","WH",0.97,"undefined",0,NA,"/"
"match","Emily",49,"2","test","WH",20.93518333,NA,5,32,"10","WH",0.71,"undefined",0,NA,"/"
"match","Gregory",50,"2","test","FILL",20.93518333,NA,5,32,"134","WH",0.86,"undefined",0,NA,"/"
"match","Iron-Head",51,"2","test","UNGRAM",20.93518333,NA,5,32,"143","WH",0,"undefined",0,NA,"/"
"match","Gregory",52,"2","test","FILL",20.93518333,NA,6,32,"135","WH",1,"undefined",0,NA,"/"
"match","Emily",53,"2","test","WH",20.93518333,NA,6,32,"13","WH",0.77,"undefined",1,NA,"Emily"
"match","Iron-Head",54,"2","test","UNGRAM",20.93518333,NA,6,32,"144","WH",0,"undefined",0,NA,"/"
"match","Emily",55,"2","test","WH",20.93518333,NA,7,32,"1","WH",1,"undefined",1,NA,"Forgot"
"match","Iron-Head",56,"2","test","UNGRAM",20.93518333,NA,7,32,"140","WH",0,"undefined",0,NA,"/"
"match","Gregory",57,"2","test","FILL",20.93518333,NA,7,32,"131","WH",0.98,"undefined",0,NA,"/"
"match","Iron-Head",58,"2","test","UNGRAM",20.93518333,NA,8,32,"141","WH",0,"undefined",0,NA,"/"
"match","Emily",59,"2","test","WH",20.93518333,NA,8,32,"4","WH",0.66,"undefined",0,NA,"/"
"match","Gregory",60,"2","test","FILL",20.93518333,NA,8,32,"132","WH",0.96,"undefined",0,NA,"/"
"match","Iron-Head",61,"2","test","UNGRAM",20.93518333,NA,9,32,"145","WH",0.03,"undefined",0,NA,"/"
"match","Gregory",62,"2","test","FILL",20.93518333,NA,9,32,"136","WH",0.98,"undefined",1,NA,"Gregory"
"match","Emily",63,"2","test","WH",20.93518333,NA,9,32,"16","WH",0.93,"undefined",0,NA,"/"
"match","Jessy",1,"1","exposure","CNPC",15.82796667,NA,2,33,"7","CNPC",0.54,"undefined",0,NA,"/"
"match","Iron-Head",2,"1","exposure","UNGRAM",15.82796667,NA,2,33,"118","CNPC",0,"undefined",1,NA,"Iron-Head"
"match","Thomas",3,"1","exposure","FILL",15.82796667,NA,2,33,"103","CNPC",1,"undefined",1,NA,"Thomas"
"match","Jessy",4,"1","exposure","CNPC",15.82796667,NA,15,33,"16","CNPC",0.27,"undefined",0,NA,"/"
"match","Iron-Head",5,"1","exposure","UNGRAM",15.82796667,NA,15,33,"121","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",6,"1","exposure","FILL",15.82796667,NA,15,33,"106","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",7,"1","exposure","UNGRAM",15.82796667,NA,16,33,"125","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",8,"1","exposure","FILL",15.82796667,NA,16,33,"110","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",9,"1","exposure","CNPC",15.82796667,NA,16,33,"28","CNPC",0.19,"undefined",0,NA,"/"
"match","Jessy",10,"1","exposure","CNPC",15.82796667,NA,17,33,"34","CNPC",0.06,"undefined",1,NA,"Jessy"
"match","Thomas",11,"1","exposure","FILL",15.82796667,NA,17,33,"112","CNPC",0.86,"undefined",0,NA,"/"
"match","Iron-Head",12,"1","exposure","UNGRAM",15.82796667,NA,17,33,"127","CNPC",0.18,"undefined",0,NA,"/"
"match","Jessy",13,"1","exposure","CNPC",15.82796667,NA,18,33,"25","CNPC",0.12,"undefined",1,NA,"Jessy"
"match","Thomas",14,"1","exposure","FILL",15.82796667,NA,18,33,"109","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",15,"1","exposure","UNGRAM",15.82796667,NA,18,33,"124","CNPC",0.06,"undefined",0,NA,"/"
"match","Iron-Head",16,"1","exposure","UNGRAM",15.82796667,NA,19,33,"116","CNPC",0.24,"undefined",0,NA,"/"
"match","Thomas",17,"1","exposure","FILL",15.82796667,NA,19,33,"101","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",18,"1","exposure","CNPC",15.82796667,NA,19,33,"1","CNPC",0.13,"undefined",0,NA,"/"
"match","Thomas",19,"1","exposure","FILL",15.82796667,NA,20,33,"115","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",20,"1","exposure","CNPC",15.82796667,NA,20,33,"43","CNPC",0.34,"undefined",0,NA,"/"
"match","Iron-Head",21,"1","exposure","UNGRAM",15.82796667,NA,20,33,"130","CNPC",0.08,"undefined",1,NA,"Iron-Head"
"match","Iron-Head",22,"1","exposure","UNGRAM",15.82796667,NA,21,33,"123","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",23,"1","exposure","FILL",15.82796667,NA,21,33,"108","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",24,"1","exposure","CNPC",15.82796667,NA,21,33,"22","CNPC",0.24,"undefined",0,NA,"/"
"match","Jessy",25,"1","exposure","CNPC",15.82796667,NA,22,33,"13","CNPC",0.17,"undefined",0,NA,"/"
"match","Thomas",26,"1","exposure","FILL",15.82796667,NA,22,33,"105","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",27,"1","exposure","UNGRAM",15.82796667,NA,22,33,"120","CNPC",0.13,"undefined",1,NA,"Iron-Head"
"match","Jessy",28,"1","exposure","CNPC",15.82796667,NA,3,33,"10","CNPC",0.23,"undefined",0,NA,"/"
"match","Thomas",29,"1","exposure","FILL",15.82796667,NA,3,33,"104","CNPC",1,"undefined",1,NA,"Thomas"
"match","Iron-Head",30,"1","exposure","UNGRAM",15.82796667,NA,3,33,"119","CNPC",0,"undefined",1,NA,"Iron-Head"
"match","Iron-Head",31,"1","exposure","UNGRAM",15.82796667,NA,10,33,"117","CNPC",0.25,"undefined",0,NA,"/"
"match","Thomas",32,"1","exposure","FILL",15.82796667,NA,10,33,"102","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",33,"1","exposure","CNPC",15.82796667,NA,10,33,"4","CNPC",0.26,"undefined",0,NA,"/"
"match","Iron-Head",34,"1","exposure","UNGRAM",15.82796667,NA,11,33,"122","CNPC",0.21,"undefined",0,NA,"/"
"match","Thomas",35,"1","exposure","FILL",15.82796667,NA,11,33,"107","CNPC",1,"undefined",1,NA,"Thomas"
"match","Jessy",36,"1","exposure","CNPC",15.82796667,NA,11,33,"19","CNPC",0.18,"undefined",0,NA,"/"
"match","Thomas",37,"1","exposure","FILL",15.82796667,NA,12,33,"113","CNPC",0.92,"undefined",0,NA,"/"
"match","Jessy",38,"1","exposure","CNPC",15.82796667,NA,12,33,"37","CNPC",0.25,"undefined",0,NA,"/"
"match","Iron-Head",39,"1","exposure","UNGRAM",15.82796667,NA,12,33,"128","CNPC",0.07,"undefined",0,NA,"/"
"match","Thomas",40,"1","exposure","FILL",15.82796667,NA,13,33,"111","CNPC",0.99,"undefined",1,NA,"Thomas"
"match","Jessy",41,"1","exposure","CNPC",15.82796667,NA,13,33,"31","CNPC",0.27,"undefined",1,NA,"Jessy"
"match","Iron-Head",42,"1","exposure","UNGRAM",15.82796667,NA,13,33,"126","CNPC",0.17,"undefined",0,NA,"/"
"match","Iron-Head",43,"1","exposure","UNGRAM",15.82796667,NA,14,33,"129","CNPC",0.1,"undefined",0,NA,"/"
"match","Thomas",44,"1","exposure","FILL",15.82796667,NA,14,33,"114","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",45,"1","exposure","CNPC",15.82796667,NA,14,33,"40","CNPC",0.2,"undefined",0,NA,"/"
"match","Iron-Head",46,"2","test","UNGRAM",15.82796667,NA,4,33,"141","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",47,"2","test","FILL",15.82796667,NA,4,33,"132","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",48,"2","test","CNPC",15.82796667,NA,4,33,"5","CNPC",0.32,"undefined",0,NA,"/"
"match","Jessy",49,"2","test","CNPC",15.82796667,NA,5,33,"11","CNPC",0.24,"undefined",0,NA,"/"
"match","Iron-Head",50,"2","test","UNGRAM",15.82796667,NA,5,33,"143","CNPC",0.03,"undefined",0,NA,"/"
"match","Thomas",51,"2","test","FILL",15.82796667,NA,5,33,"134","CNPC",1,"undefined",1,NA,"Thomas"
"match","Iron-Head",52,"2","test","UNGRAM",15.82796667,NA,6,33,"140","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",53,"2","test","FILL",15.82796667,NA,6,33,"131","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",54,"2","test","CNPC",15.82796667,NA,6,33,"2","CNPC",0.18,"undefined",0,NA,"/"
"match","Iron-Head",55,"2","test","UNGRAM",15.82796667,NA,7,33,"142","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",56,"2","test","CNPC",15.82796667,NA,7,33,"8","CNPC",0.24,"undefined",0,NA,"/"
"match","Thomas",57,"2","test","FILL",15.82796667,NA,7,33,"133","CNPC",1,"undefined",0,NA,"/"
"match","Thomas",58,"2","test","FILL",15.82796667,NA,8,33,"136","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",59,"2","test","UNGRAM",15.82796667,NA,8,33,"145","CNPC",0.07,"undefined",1,NA,"Iron-Head"
"match","Jessy",60,"2","test","CNPC",15.82796667,NA,8,33,"17","CNPC",0.38,"undefined",0,NA,"/"
"match","Jessy",61,"2","test","CNPC",15.82796667,NA,9,33,"14","CNPC",0.43,"undefined",0,NA,"/"
"match","Iron-Head",62,"2","test","UNGRAM",15.82796667,NA,9,33,"144","CNPC",0.06,"undefined",1,NA,"Iron-Head"
"match","Thomas",63,"2","test","FILL",15.82796667,NA,9,33,"135","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",1,"1","exposure","UNGRAM",17.1207,NA,2,35,"116","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",2,"1","exposure","FILL",17.1207,NA,2,35,"101","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",3,"1","exposure","CNPC",17.1207,NA,2,35,"1","CNPC",0.47,"undefined",0,NA,"/"
"match","Jessy",4,"1","exposure","CNPC",17.1207,NA,15,35,"25","CNPC",0.11,"undefined",1,NA,"Jessy"
"match","Iron-Head",5,"1","exposure","UNGRAM",17.1207,NA,15,35,"124","CNPC",0.03,"undefined",1,NA,"Iron-Head"
"match","Emily",6,"1","exposure","FILL",17.1207,NA,15,35,"109","CNPC",0.96,"undefined",0,NA,"/"
"match","Jessy",7,"1","exposure","CNPC",17.1207,NA,16,35,"31","CNPC",0.07,"undefined",0,NA,"/"
"match","Iron-Head",8,"1","exposure","UNGRAM",17.1207,NA,16,35,"126","CNPC",0.02,"undefined",0,NA,"/"
"match","Emily",9,"1","exposure","FILL",17.1207,NA,16,35,"111","CNPC",0.98,"undefined",0,NA,"/"
"match","Jessy",10,"1","exposure","CNPC",17.1207,NA,17,35,"40","CNPC",0.11,"undefined",0,NA,"/"
"match","Iron-Head",11,"1","exposure","UNGRAM",17.1207,NA,17,35,"129","CNPC",0.03,"undefined",1,NA,"Iron-Head"
"match","Emily",12,"1","exposure","FILL",17.1207,NA,17,35,"114","CNPC",0.92,"undefined",1,NA,"Emily"
"match","Iron-Head",13,"1","exposure","UNGRAM",17.1207,NA,18,35,"120","CNPC",0.03,"undefined",0,NA,"/"
"match","Emily",14,"1","exposure","FILL",17.1207,NA,18,35,"105","CNPC",0.84,"undefined",0,NA,"/"
"match","Jessy",15,"1","exposure","CNPC",17.1207,NA,18,35,"13","CNPC",0.08,"undefined",0,NA,"/"
"match","Iron-Head",16,"1","exposure","UNGRAM",17.1207,NA,19,35,"130","CNPC",0.05,"undefined",0,NA,"/"
"match","Jessy",17,"1","exposure","CNPC",17.1207,NA,19,35,"43","CNPC",0.12,"undefined",0,NA,"/"
"match","Emily",18,"1","exposure","FILL",17.1207,NA,19,35,"115","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",19,"1","exposure","UNGRAM",17.1207,NA,20,35,"123","CNPC",0.05,"undefined",0,NA,"/"
"match","Jessy",20,"1","exposure","CNPC",17.1207,NA,20,35,"22","CNPC",0.19,"undefined",0,NA,"/"
"match","Emily",21,"1","exposure","FILL",17.1207,NA,20,35,"108","CNPC",0.97,"undefined",1,NA,"Emily"
"match","Emily",22,"1","exposure","FILL",17.1207,NA,21,35,"104","CNPC",0.97,"undefined",0,NA,"/"
"match","Jessy",23,"1","exposure","CNPC",17.1207,NA,21,35,"10","CNPC",0.14,"undefined",0,NA,"/"
"match","Iron-Head",24,"1","exposure","UNGRAM",17.1207,NA,21,35,"119","CNPC",0.02,"undefined",0,NA,"/"
"match","Emily",25,"1","exposure","FILL",17.1207,NA,22,35,"103","CNPC",0.95,"undefined",1,NA,"Emily"
"match","Iron-Head",26,"1","exposure","UNGRAM",17.1207,NA,22,35,"118","CNPC",0.03,"undefined",0,NA,"/"
"match","Jessy",27,"1","exposure","CNPC",17.1207,NA,22,35,"7","CNPC",0.19,"undefined",1,NA,"Jessy"
"match","Emily",28,"1","exposure","FILL",17.1207,NA,3,35,"107","CNPC",0.95,"undefined",0,NA,"/"
"match","Iron-Head",29,"1","exposure","UNGRAM",17.1207,NA,3,35,"122","CNPC",0.01,"undefined",0,NA,"/"
"match","Jessy",30,"1","exposure","CNPC",17.1207,NA,3,35,"19","CNPC",0.12,"undefined",0,NA,"/"
"match","Jessy",31,"1","exposure","CNPC",17.1207,NA,10,35,"16","CNPC",0.22,"undefined",0,NA,"/"
"match","Iron-Head",32,"1","exposure","UNGRAM",17.1207,NA,10,35,"121","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",33,"1","exposure","FILL",17.1207,NA,10,35,"106","CNPC",0.98,"undefined",1,NA,"Emily"
"match","Iron-Head",34,"1","exposure","UNGRAM",17.1207,NA,11,35,"117","CNPC",0.06,"undefined",0,NA,"/"
"match","Emily",35,"1","exposure","FILL",17.1207,NA,11,35,"102","CNPC",0.97,"undefined",0,NA,"/"
"match","Jessy",36,"1","exposure","CNPC",17.1207,NA,11,35,"4","CNPC",0.3,"undefined",0,NA,"/"
"match","Iron-Head",37,"1","exposure","UNGRAM",17.1207,NA,12,35,"125","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",38,"1","exposure","FILL",17.1207,NA,12,35,"110","CNPC",0.93,"undefined",0,NA,"/"
"match","Jessy",39,"1","exposure","CNPC",17.1207,NA,12,35,"28","CNPC",0.4,"undefined",0,NA,"/"
"match","Jessy",40,"1","exposure","CNPC",17.1207,NA,13,35,"37","CNPC",0.21,"undefined",0,NA,"/"
"match","Iron-Head",41,"1","exposure","UNGRAM",17.1207,NA,13,35,"128","CNPC",0.02,"undefined",0,NA,"/"
"match","Emily",42,"1","exposure","FILL",17.1207,NA,13,35,"113","CNPC",1,"undefined",0,NA,"/"
"match","Jessy",43,"1","exposure","CNPC",17.1207,NA,14,35,"34","CNPC",0.19,"undefined",0,NA,"/"
"match","Iron-Head",44,"1","exposure","UNGRAM",17.1207,NA,14,35,"127","CNPC",0,"undefined",0,NA,"/"
"match","Emily",45,"1","exposure","FILL",17.1207,NA,14,35,"112","CNPC",0.95,"undefined",1,NA,"Emily"
"match","Iron-Head",46,"2","test","UNGRAM",17.1207,NA,4,35,"142","CNPC",0.02,"undefined",0,NA,"/"
"match","Jessy",47,"2","test","CNPC",17.1207,NA,4,35,"8","CNPC",0.34,"undefined",0,NA,"/"
"match","Emily",48,"2","test","FILL",17.1207,NA,4,35,"133","CNPC",0.99,"undefined",1,NA,"Emily"
"match","Jessy",49,"2","test","CNPC",17.1207,NA,5,35,"11","CNPC",0.38,"undefined",0,NA,"/"
"match","Emily",50,"2","test","FILL",17.1207,NA,5,35,"134","CNPC",0.97,"undefined",0,NA,"/"
"match","Iron-Head",51,"2","test","UNGRAM",17.1207,NA,5,35,"143","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",52,"2","test","CNPC",17.1207,NA,6,35,"14","CNPC",0.39,"undefined",0,NA,"/"
"match","Emily",53,"2","test","FILL",17.1207,NA,6,35,"135","CNPC",0.98,"undefined",1,NA,"Emily"
"match","Iron-Head",54,"2","test","UNGRAM",17.1207,NA,6,35,"144","CNPC",0.06,"undefined",0,NA,"/"
"match","Emily",55,"2","test","FILL",17.1207,NA,7,35,"132","CNPC",0.99,"undefined",0,NA,"/"
"match","Jessy",56,"2","test","CNPC",17.1207,NA,7,35,"5","CNPC",0.36,"undefined",1,NA,"Jessy"
"match","Iron-Head",57,"2","test","UNGRAM",17.1207,NA,7,35,"141","CNPC",0.07,"undefined",1,NA,"Iron-Head"
"match","Jessy",58,"2","test","CNPC",17.1207,NA,8,35,"17","CNPC",0.39,"undefined",0,NA,"/"
"match","Iron-Head",59,"2","test","UNGRAM",17.1207,NA,8,35,"145","CNPC",0.03,"undefined",0,NA,"/"
"match","Emily",60,"2","test","FILL",17.1207,NA,8,35,"136","CNPC",0.98,"undefined",0,NA,"/"
"match","Iron-Head",61,"2","test","UNGRAM",17.1207,NA,9,35,"140","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",62,"2","test","FILL",17.1207,NA,9,35,"131","CNPC",0.96,"undefined",0,NA,"/"
"match","Jessy",63,"2","test","CNPC",17.1207,NA,9,35,"2","CNPC",0.32,"undefined",0,NA,"/"
"mismatch","Jessy",1,"1","exposure","CNPC",8.2804,NA,2,37,"16","CNPC",0.43,"undefined",0,NA,"/"
"mismatch","Gregory",2,"1","exposure","FILL",8.2804,NA,2,37,"106","CNPC",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",3,"1","exposure","UNGRAM",8.2804,NA,2,37,"121","CNPC",0,"undefined",1,NA,"Iron-Head"
"mismatch","Iron-Head",4,"1","exposure","UNGRAM",8.2804,NA,15,37,"119","CNPC",0,"undefined",0,NA,"/"
"mismatch","Jessy",5,"1","exposure","CNPC",8.2804,NA,15,37,"10","CNPC",0.66,"undefined",1,NA,"Jessy"
"mismatch","Gregory",6,"1","exposure","FILL",8.2804,NA,15,37,"104","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Jessy",7,"1","exposure","CNPC",8.2804,NA,16,37,"22","CNPC",0.34,"undefined",0,NA,"/"
"mismatch","Gregory",8,"1","exposure","FILL",8.2804,NA,16,37,"108","CNPC",0.92,"undefined",0,NA,"/"
"mismatch","Iron-Head",9,"1","exposure","UNGRAM",8.2804,NA,16,37,"123","CNPC",0,"undefined",1,NA,"Iron-Head"
"mismatch","Iron-Head",10,"1","exposure","UNGRAM",8.2804,NA,17,37,"118","CNPC",0,"undefined",0,NA,"/"
"mismatch","Gregory",11,"1","exposure","FILL",8.2804,NA,17,37,"103","CNPC",0.9,"undefined",0,NA,"/"
"mismatch","Jessy",12,"1","exposure","CNPC",8.2804,NA,17,37,"7","CNPC",0.51,"undefined",0,NA,"/"
"mismatch","Gregory",13,"1","exposure","FILL",8.2804,NA,18,37,"110","CNPC",0.93,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",14,"1","exposure","UNGRAM",8.2804,NA,18,37,"125","CNPC",0.05,"undefined",0,NA,"/"
"mismatch","Jessy",15,"1","exposure","CNPC",8.2804,NA,18,37,"28","CNPC",0.36,"undefined",0,NA,"/"
"mismatch","Jessy",16,"1","exposure","CNPC",8.2804,NA,19,37,"34","CNPC",0.37,"undefined",1,NA,"Jessy"
"mismatch","Gregory",17,"1","exposure","FILL",8.2804,NA,19,37,"112","CNPC",0.95,"undefined",0,NA,"/"
"mismatch","Iron-Head",18,"1","exposure","UNGRAM",8.2804,NA,19,37,"127","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Gregory",19,"1","exposure","FILL",8.2804,NA,20,37,"105","CNPC",0.94,"undefined",0,NA,"/"
"mismatch","Iron-Head",20,"1","exposure","UNGRAM",8.2804,NA,20,37,"120","CNPC",0.03,"undefined",0,NA,"/"
"mismatch","Jessy",21,"1","exposure","CNPC",8.2804,NA,20,37,"13","CNPC",0.38,"undefined",0,NA,"/"
"mismatch","Iron-Head",22,"1","exposure","UNGRAM",8.2804,NA,21,37,"122","CNPC",0.05,"undefined",0,NA,"/"
"mismatch","Jessy",23,"1","exposure","CNPC",8.2804,NA,21,37,"19","CNPC",0.69,"undefined",0,NA,"/"
"mismatch","Gregory",24,"1","exposure","FILL",8.2804,NA,21,37,"107","CNPC",0.93,"undefined",0,NA,"/"
"mismatch","Jessy",25,"1","exposure","CNPC",8.2804,NA,22,37,"43","CNPC",0.37,"undefined",0,NA,"/"
"mismatch","Iron-Head",26,"1","exposure","UNGRAM",8.2804,NA,22,37,"130","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Gregory",27,"1","exposure","FILL",8.2804,NA,22,37,"115","CNPC",0.9,"undefined",0,NA,"/"
"mismatch","Gregory",28,"1","exposure","FILL",8.2804,NA,3,37,"101","CNPC",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",29,"1","exposure","UNGRAM",8.2804,NA,3,37,"116","CNPC",0.06,"undefined",0,NA,"/"
"mismatch","Jessy",30,"1","exposure","CNPC",8.2804,NA,3,37,"1","CNPC",0.33,"undefined",1,NA,"Jessy"
"mismatch","Iron-Head",31,"1","exposure","UNGRAM",8.2804,NA,10,37,"117","CNPC",0.02,"undefined",0,NA,"/"
"mismatch","Gregory",32,"1","exposure","FILL",8.2804,NA,10,37,"102","CNPC",0.95,"undefined",0,NA,"/"
