"#Data from Experiment 1 of Sprouse, Jon, Matt Wagers, & Colin Phillips. 2012. A test of the relation between working memory capacity and syntactic island effects. Language 88(1): 82-123.",,,,,,,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,,,,,,
,,,,,,,,,,,
subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
37,F,20,4.5,2,dist.ma,dist,,,dist.ma.2.b,2,-0.72861066
38,M,20,4.25,3,dist.ma,dist,,,dist.ma.3.a,4,0.239596609
38,M,20,4.25,3,dist.ma,dist,,,dist.ma.3.b,2,-0.760458803
39,F,19,4.25,3,dist.ma,dist,,,dist.ma.3.a,5,0.702964351
39,F,19,4.25,3,dist.ma,dist,,,dist.ma.3.b,2,-0.702964351
40,F,20,2.75,3,dist.ma,dist,,,dist.ma.3.a,3,-0.513829011
40,F,20,2.75,3,dist.ma,dist,,,dist.ma.3.b,2,-0.939066813
41,F,21,3.5,3,dist.ma,dist,,,dist.ma.3.a,4,0.762865699
41,F,21,3.5,3,dist.ma,dist,,,dist.ma.3.b,1,-1.131145692
42,F,22,4,3,dist.ma,dist,,,dist.ma.3.a,5,1.13263649
42,F,22,4,3,dist.ma,dist,,,dist.ma.3.b,1,-0.938470235
43,M,21,3.25,3,dist.ma,dist,,,dist.ma.3.a,7,1.086997813
43,M,21,3.25,3,dist.ma,dist,,,dist.ma.3.b,1,-1.086997813
44,F,20,4.5,3,dist.ma,dist,,,dist.ma.3.a,5,0.528149571
44,F,20,4.5,3,dist.ma,dist,,,dist.ma.3.b,2,-0.880249285
45,F,23,4,3,dist.ma,dist,,,dist.ma.3.a,4,-0.197613158
45,F,23,4,3,dist.ma,dist,,,dist.ma.3.b,4,-0.197613158
46,M,21,3,3,dist.ma,dist,,,dist.ma.3.a,4,-0.240348649
46,M,21,3,3,dist.ma,dist,,,dist.ma.3.b,4,-0.240348649
47,F,20,2.5,3,dist.ma,dist,,,dist.ma.3.a,7,0.926750008
47,F,20,2.5,3,dist.ma,dist,,,dist.ma.3.b,5,0.06298301
48,M,21,3.75,3,dist.ma,dist,,,dist.ma.3.a,3,-0.21904663
48,M,21,3.75,3,dist.ma,dist,,,dist.ma.3.b,3,-0.21904663
49,M,21,5.75,3,dist.ma,dist,,,dist.ma.3.a,4,0.05540296
49,M,21,5.75,3,dist.ma,dist,,,dist.ma.3.b,2,-0.831044401
50,M,21,2.5,3,dist.ma,dist,,,dist.ma.3.a,7,0.858271513
50,M,21,2.5,3,dist.ma,dist,,,dist.ma.3.b,7,0.858271513
51,M,21,4.75,3,dist.ma,dist,,,dist.ma.3.a,2,-0.818753975
51,M,21,4.75,3,dist.ma,dist,,,dist.ma.3.b,7,1.03502861
52,F,22,3,3,dist.ma,dist,,,dist.ma.3.a,5,0.526627215
52,F,22,3,3,dist.ma,dist,,,dist.ma.3.b,5,0.526627215
53,F,19,3,3,dist.ma,dist,,,dist.ma.3.a,5,0.335096636
53,F,19,3,3,dist.ma,dist,,,dist.ma.3.b,2,-0.871251253
54,F,19,3.25,3,dist.ma,dist,,,dist.ma.3.a,5,0.185900036
54,F,19,3.25,3,dist.ma,dist,,,dist.ma.3.b,3,-0.805566824
55,F,21,4,4,dist.ma,dist,,,dist.ma.4.a,1,-1.206869466
55,F,21,4,4,dist.ma,dist,,,dist.ma.4.b,2,-0.833129245
56,M,21,2.75,4,dist.ma,dist,,,dist.ma.4.a,4,-0.309253429
56,M,21,2.75,4,dist.ma,dist,,,dist.ma.4.b,5,0.16959059
57,M,21,4.25,4,dist.ma,dist,,,dist.ma.4.a,4,0.161288537
57,M,21,4.25,4,dist.ma,dist,,,dist.ma.4.b,2,-0.612896441
58,M,20,3.25,4,dist.ma,dist,,,dist.ma.4.a,5,0.490508001
58,M,20,3.25,4,dist.ma,dist,,,dist.ma.4.b,1,-1.028484519
59,F,21,5.5,4,dist.ma,dist,,,dist.ma.4.a,2,-0.761467524
59,F,21,5.5,4,dist.ma,dist,,,dist.ma.4.b,5,0.899916164
60,F,20,4,4,dist.ma,dist,,,dist.ma.4.a,1,-1.051609411
60,F,20,4,4,dist.ma,dist,,,dist.ma.4.b,4,0.525804705
61,F,20,3.75,4,dist.ma,dist,,,dist.ma.4.a,3,-0.3138814
61,F,20,3.75,4,dist.ma,dist,,,dist.ma.4.b,4,0.17212851
62,F,19,4,4,dist.ma,dist,,,dist.ma.4.a,5,0.266542125
62,F,19,4,4,dist.ma,dist,,,dist.ma.4.b,5,0.266542125
63,M,21,3.75,4,dist.ma,dist,,,dist.ma.4.a,1,-1.004529026
63,M,21,3.75,4,dist.ma,dist,,,dist.ma.4.b,6,0.987925241
64,F,23,4.75,4,dist.ma,dist,,,dist.ma.4.a,1,-1.031939524
64,F,23,4.75,4,dist.ma,dist,,,dist.ma.4.b,5,0.578892904
65,F,24,4,4,dist.ma,dist,,,dist.ma.4.a,6,0.892236846
65,F,24,4,4,dist.ma,dist,,,dist.ma.4.b,6,0.892236846
66,M,23,5.5,4,dist.ma,dist,,,dist.ma.4.a,6,1.421888585
66,M,23,5.5,4,dist.ma,dist,,,dist.ma.4.b,3,-0.117599808
67,F,21,4.25,4,dist.ma,dist,,,dist.ma.4.a,6,0.481558024
67,F,21,4.25,4,dist.ma,dist,,,dist.ma.4.b,6,0.481558024
68,M,23,4.5,4,dist.ma,dist,,,dist.ma.4.a,1,-1.141513522
68,M,23,4.5,4,dist.ma,dist,,,dist.ma.4.b,4,0.076100901
69,M,20,3.5,4,dist.ma,dist,,,dist.ma.4.a,1,-1.490470147
69,M,20,3.5,4,dist.ma,dist,,,dist.ma.4.b,2,-0.91812961
70,F,20,2.75,4,dist.ma,dist,,,dist.ma.4.a,3,-0.56428505
70,F,20,2.75,4,dist.ma,dist,,,dist.ma.4.b,6,0.59652991
71,F,22,4.5,4,dist.ma,dist,,,dist.ma.4.a,4,-0.108810059
71,F,22,4.5,4,dist.ma,dist,,,dist.ma.4.b,5,0.365997471
72,F,21,4.5,4,dist.ma,dist,,,dist.ma.4.a,5,0.34334375
72,F,21,4.5,4,dist.ma,dist,,,dist.ma.4.b,3,-0.83383482
73,F,21,4.5,4,dist.ma,dist,,,dist.ma.4.a,1,-1.264373147
73,F,21,4.5,4,dist.ma,dist,,,dist.ma.4.b,6,0.632186574
74,F,21,3.5,4,dist.ma,dist,,,dist.ma.4.a,3,-0.479642194
74,F,21,3.5,4,dist.ma,dist,,,dist.ma.4.b,3,-0.479642194
75,F,22,3.5,5,dist.ma,dist,,,dist.ma.5.a,6,0.522119624
75,F,22,3.5,5,dist.ma,dist,,,dist.ma.5.b,5,0.074588518
76,F,21,4.75,5,dist.ma,dist,,,dist.ma.5.a,5,0.182166383
76,F,21,4.75,5,dist.ma,dist,,,dist.ma.5.b,5,0.182166383
77,F,21,5.25,5,dist.ma,dist,,,dist.ma.5.a,3,-0.492077134
77,F,21,5.25,5,dist.ma,dist,,,dist.ma.5.b,3,-0.492077134
78,M,19,4.25,5,dist.ma,dist,,,dist.ma.5.a,1,-1.191716044
78,M,19,4.25,5,dist.ma,dist,,,dist.ma.5.b,2,-0.764832685
79,M,20,5.25,5,dist.ma,dist,,,dist.ma.5.a,4,-0.314525224
79,M,20,5.25,5,dist.ma,dist,,,dist.ma.5.b,2,-1.392897423
80,F,18,5,5,dist.ma,dist,,,dist.ma.5.a,2,-0.87722216
80,F,18,5,5,dist.ma,dist,,,dist.ma.5.b,2,-0.87722216
81,M,18,5.5,5,dist.ma,dist,,,dist.ma.5.a,7,0.910233839
81,M,18,5.5,5,dist.ma,dist,,,dist.ma.5.b,7,0.910233839
82,M,27,4,5,dist.ma,dist,,,dist.ma.5.a,1,-0.980306232
82,M,27,4,5,dist.ma,dist,,,dist.ma.5.b,2,-0.468842111
83,F,21,3,5,dist.ma,dist,,,dist.ma.5.a,1,-1.264694921
83,F,21,3,5,dist.ma,dist,,,dist.ma.5.b,2,-0.865317577
84,M,20,4.5,5,dist.ma,dist,,,dist.ma.5.a,1,-1.474272169
84,M,20,4.5,5,dist.ma,dist,,,dist.ma.5.b,3,-0.511482181
85,F,21,4.5,5,dist.ma,dist,,,dist.ma.5.a,5,0.107277296
85,F,21,4.5,5,dist.ma,dist,,,dist.ma.5.b,3,-0.828960927
86,F,21,4.5,5,dist.ma,dist,,,dist.ma.5.a,4,-0.332580393
86,F,21,4.5,5,dist.ma,dist,,,dist.ma.5.b,3,-0.764036037
87,F,21,4.75,5,dist.ma,dist,,,dist.ma.5.a,6,0.453928105
87,F,21,4.75,5,dist.ma,dist,,,dist.ma.5.b,5,-0.041266191
88,F,20,6,5,dist.ma,dist,,,dist.ma.5.a,5,0.318993865
88,F,20,6,5,dist.ma,dist,,,dist.ma.5.b,6,0.78298494
89,F,22,3.5,5,dist.ma,dist,,,dist.ma.5.a,2,-1.172940466
89,F,22,3.5,5,dist.ma,dist,,,dist.ma.5.b,5,0.042192103
90,M,20,4.25,6,dist.ma,dist,,,dist.ma.6.a,7,0.788997184
90,M,20,4.25,6,dist.ma,dist,,,dist.ma.6.b,7,0.788997184
91,M,20,5.25,6,dist.ma,dist,,,dist.ma.6.a,3,-0.430576605
91,M,20,5.25,6,dist.ma,dist,,,dist.ma.6.b,2,-0.889858318
92,M,22,2.75,6,dist.ma,dist,,,dist.ma.6.a,5,0.461480606
92,M,22,2.75,6,dist.ma,dist,,,dist.ma.6.b,4,-0.209763912
93,M,25,4.75,6,dist.ma,dist,,,dist.ma.6.a,5,0.668020297
93,M,25,4.75,6,dist.ma,dist,,,dist.ma.6.b,4,-0.014213198
94,F,22,6,6,dist.ma,dist,,,dist.ma.6.a,4,-0.027163945
94,F,22,6,6,dist.ma,dist,,,dist.ma.6.b,5,0.407459181
95,M,21,6,6,dist.ma,dist,,,dist.ma.6.a,3,-0.410834459
95,M,21,6,6,dist.ma,dist,,,dist.ma.6.b,6,0.847892394
96,F,18,4.75,6,dist.ma,dist,,,dist.ma.6.a,7,0.768279486
96,F,18,4.75,6,dist.ma,dist,,,dist.ma.6.b,7,0.768279486
97,M,19,3.75,6,dist.ma,dist,,,dist.ma.6.a,7,1.006125889
97,M,19,3.75,6,dist.ma,dist,,,dist.ma.6.b,5,-0.24826483
98,M,21,4.75,6,dist.ma,dist,,,dist.ma.6.a,7,0.990559804
98,M,21,4.75,6,dist.ma,dist,,,dist.ma.6.b,7,0.990559804
99,M,22,3.5,6,dist.ma,dist,,,dist.ma.6.a,6,0.866772923
99,M,22,3.5,6,dist.ma,dist,,,dist.ma.6.b,1,-1.346264327
100,F,21,3,6,dist.ma,dist,,,dist.ma.6.a,5,0.362839718
100,F,21,3,6,dist.ma,dist,,,dist.ma.6.b,3,-0.725679436
101,F,21,4.75,6,dist.ma,dist,,,dist.ma.6.a,6,0.369952229
101,F,21,4.75,6,dist.ma,dist,,,dist.ma.6.b,6,0.369952229
102,M,24,4,6,dist.ma,dist,,,dist.ma.6.a,7,1.444900903
102,M,24,4,6,dist.ma,dist,,,dist.ma.6.b,7,1.444900903
103,M,22,3.75,6,dist.ma,dist,,,dist.ma.6.a,6,0.528773002
103,M,22,3.75,6,dist.ma,dist,,,dist.ma.6.b,6,0.528773002
104,F,23,4.25,6,dist.ma,dist,,,dist.ma.6.a,7,0.83202216
104,F,23,4.25,6,dist.ma,dist,,,dist.ma.6.b,6,0.428617476
105,F,21,4.5,6,dist.ma,dist,,,dist.ma.6.a,7,0.910501883
105,F,21,4.5,6,dist.ma,dist,,,dist.ma.6.b,7,0.910501883
106,M,25,4.75,6,dist.ma,dist,,,dist.ma.6.a,7,0.957342265
106,M,25,4.75,6,dist.ma,dist,,,dist.ma.6.b,6,0.567914903
107,M,21,5,6,dist.ma,dist,,,dist.ma.6.a,4,0
107,M,21,5,6,dist.ma,dist,,,dist.ma.6.b,1,-1.183495776
108,F,21,4.75,6,dist.ma,dist,,,dist.ma.6.a,6,0.949784251
108,F,21,4.75,6,dist.ma,dist,,,dist.ma.6.b,2,-0.786964093
109,F,23,5.5,6,dist.ma,dist,,,dist.ma.6.a,2,-0.77623967
109,F,23,5.5,6,dist.ma,dist,,,dist.ma.6.b,1,-1.1768795
110,F,25,6,6,dist.ma,dist,,,dist.ma.6.a,6,0.930797009
110,F,25,6,6,dist.ma,dist,,,dist.ma.6.b,6,0.930797009
111,M,21,4,6,dist.ma,dist,,,dist.ma.6.a,5,0.212855634
111,M,21,4,6,dist.ma,dist,,,dist.ma.6.b,6,0.677267925
112,F,21,4.5,6,dist.ma,dist,,,dist.ma.6.a,7,0.947016153
112,F,21,4.5,6,dist.ma,dist,,,dist.ma.6.b,2,-0.828639134
113,M,19,3.75,6,dist.ma,dist,,,dist.ma.6.a,6,0.746703676
113,M,19,3.75,6,dist.ma,dist,,,dist.ma.6.b,2,-0.81163443
114,F,19,4.25,6,dist.ma,dist,,,dist.ma.6.a,7,1.404945426
114,F,19,4.25,6,dist.ma,dist,,,dist.ma.6.b,7,1.404945426
115,M,20,4.25,6,dist.ma,dist,,,dist.ma.6.a,7,0.788997184
115,M,20,4.25,6,dist.ma,dist,,,dist.ma.6.b,7,0.788997184
116,M,20,5.25,6,dist.ma,dist,,,dist.ma.6.a,3,-0.430576605
116,M,20,5.25,6,dist.ma,dist,,,dist.ma.6.b,2,-0.889858318
117,M,21,3.25,6,dist.ma,dist,,,dist.ma.6.a,6,0.472083788
117,M,21,3.25,6,dist.ma,dist,,,dist.ma.6.b,4,-0.309296275
118,M,21,3.5,6,dist.ma,dist,,,dist.ma.6.a,7,0.678929123
118,M,21,3.5,6,dist.ma,dist,,,dist.ma.6.b,7,0.678929123
119,F,21,5.25,7,dist.ma,dist,,,dist.ma.7.a,2,-1.051991467
119,F,21,5.25,7,dist.ma,dist,,,dist.ma.7.b,5,0.350663822
120,M,22,4.75,7,dist.ma,dist,,,dist.ma.7.a,1,-1.090087879
120,M,22,4.75,7,dist.ma,dist,,,dist.ma.7.b,3,0.085737249
121,F,22,5,7,dist.ma,dist,,,dist.ma.7.a,5,0.980760865
121,F,22,5,7,dist.ma,dist,,,dist.ma.7.b,5,0.980760865
122,F,21,6.25,7,dist.ma,dist,,,dist.ma.7.a,1,-0.984731928
122,F,21,6.25,7,dist.ma,dist,,,dist.ma.7.b,6,0.861640437
123,F,21,6.25,7,dist.ma,dist,,,dist.ma.7.a,1,-0.961717005
123,F,21,6.25,7,dist.ma,dist,,,dist.ma.7.b,7,1.51126958
124,F,24,5.25,7,dist.ma,dist,,,dist.ma.7.a,4,-0.182046768
124,F,24,5.25,7,dist.ma,dist,,,dist.ma.7.b,3,-0.579239716
125,M,22,2.75,7,dist.ma,dist,,,dist.ma.7.a,2,-0.809890864
125,M,22,2.75,7,dist.ma,dist,,,dist.ma.7.b,6,0.760806569
126,M,21,3.75,7,dist.ma,dist,,,dist.ma.7.a,3,-0.772427591
126,M,21,3.75,7,dist.ma,dist,,,dist.ma.7.b,5,0.33433433
127,F,22,2.25,7,dist.ma,dist,,,dist.ma.7.a,6,0.633619225
127,F,22,2.25,7,dist.ma,dist,,,dist.ma.7.b,7,1.039135528
128,M,19,3.75,7,dist.ma,dist,,,dist.ma.7.a,4,0.266768675
128,M,19,3.75,7,dist.ma,dist,,,dist.ma.7.b,4,0.266768675
129,M,21,2.5,7,dist.ma,dist,,,dist.ma.7.a,2,-1.125169122
129,M,21,2.5,7,dist.ma,dist,,,dist.ma.7.b,5,0.389077173
130,M,21,3.75,7,dist.ma,dist,,,dist.ma.7.a,2,-0.873353926
130,M,21,3.75,7,dist.ma,dist,,,dist.ma.7.b,5,0.976101447
131,F,21,1.75,7,dist.ma,dist,,,dist.ma.7.a,1,-1.68139625
131,F,21,1.75,7,dist.ma,dist,,,dist.ma.7.b,7,1.085701579
132,M,25,2.75,7,dist.ma,dist,,,dist.ma.7.a,2,-0.855946143
132,M,25,2.75,7,dist.ma,dist,,,dist.ma.7.b,6,0.930376243
133,M,24,4.5,8,dist.ma,dist,,,dist.ma.8.a,7,1.141063377
133,M,24,4.5,8,dist.ma,dist,,,dist.ma.8.b,2,-0.787494443
134,F,21,3.75,8,dist.ma,dist,,,dist.ma.8.a,7,1.537616014
134,F,21,3.75,8,dist.ma,dist,,,dist.ma.8.b,5,0.703654786
135,F,20,4,8,dist.ma,dist,,,dist.ma.8.a,2,-0.991404392
135,F,20,4,8,dist.ma,dist,,,dist.ma.8.b,2,-0.991404392
136,M,20,3.75,8,dist.ma,dist,,,dist.ma.8.a,4,-0.234655412
136,M,20,3.75,8,dist.ma,dist,,,dist.ma.8.b,5,0.25506023
137,M,25,3,8,dist.ma,dist,,,dist.ma.8.a,2,-0.68697511
137,M,25,3,8,dist.ma,dist,,,dist.ma.8.b,2,-0.68697511
138,M,20,3,8,dist.ma,dist,,,dist.ma.8.a,4,-0.254208733
138,M,20,3,8,dist.ma,dist,,,dist.ma.8.b,3,-0.674968016
139,F,22,3.75,8,dist.ma,dist,,,dist.ma.8.a,4,-0.369804166
139,F,22,3.75,8,dist.ma,dist,,,dist.ma.8.b,2,-1.257334164
140,M,20,4.75,8,dist.ma,dist,,,dist.ma.8.a,1,-0.793971527
140,M,20,4.75,8,dist.ma,dist,,,dist.ma.8.b,1,-0.793971527
141,F,19,6.5,8,dist.ma,dist,,,dist.ma.8.a,6,0.605667308
141,F,19,6.5,8,dist.ma,dist,,,dist.ma.8.b,2,-0.812480535
142,M,22,4,8,dist.ma,dist,,,dist.ma.8.a,2,-0.913836993
142,M,22,4,8,dist.ma,dist,,,dist.ma.8.b,5,0.339425169
1,F,21,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.150157973
1,F,21,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.150157973
2,F,21,5.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,3,-0.699702318
2,F,21,5.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,3,-0.699702318
3,M,22,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,4,0.075560748
3,M,22,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,2,-0.831168227
4,F,24,5.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.227359058
4,F,24,5.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.227359058
5,F,23,3.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,5,0.144337567
5,F,23,3.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,4,-0.625462792
6,M,24,6.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,4,-0.491449884
6,M,24,6.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,2,-1.642161808
7,F,21,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,3,-0.659509826
7,F,21,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,5,0.184662751
8,F,21,3.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,3,-0.736535462
8,F,21,3.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,3,-0.736535462
9,F,22,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,2,-0.627071423
9,F,22,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.028397133
10,F,21,4.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.035413102
10,F,21,4.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.035413102
11,F,25,4,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,2,-1.349580282
11,F,25,4,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.884950972
12,F,22,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,3,-0.829608845
12,F,22,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.837741112
13,M,19,1.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.467707964
13,M,19,1.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.467707964
14,F,18,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,2,-1.127142947
14,F,18,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,2,-1.127142947
15,F,20,4.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,3,-1.244220214
15,F,20,4.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,3,-1.244220214
16,M,21,3.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,4,-0.399524617
16,M,21,3.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,3,-1.060806743
17,F,21,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.207751896
17,F,21,3.5,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.207751896
18,F,21,4.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.266195449
18,F,21,4.25,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,1,-1.266195449
19,M,20,3.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,2,-0.645930576
19,M,20,3.75,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,4,0.279581891
20,M,22,3,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.a,1,-1.952008967
20,M,22,3,1,NP.d.isl.em,np,island,embedded,NP.d.isl.em.1.b,3,-0.995922942
21,M,19,6.25,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,1,-1.100206015
21,M,19,6.25,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,1,-1.100206015
22,F,19,5.25,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,1,-1.419080826
22,F,19,5.25,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,3,-0.479551452
23,M,22,5.25,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,4,-0.345907973
23,M,22,5.25,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,2,-1.197373753
24,F,24,4.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,2,-1.037423999
24,F,24,4.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,2,-1.037423999
25,M,25,3,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,1,-1.371206889
25,M,25,3,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,1,-1.371206889
26,M,22,4.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,3,-0.562034982
26,M,22,4.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,2,-0.990252111
27,M,20,3.75,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,3,-0.653587668
27,M,20,3.75,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,3,-0.653587668
28,M,21,4,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,4,-0.430795568
28,M,21,4,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,6,0.686944285
29,F,21,3,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,2,-0.695374858
29,F,21,3,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,2,-0.695374858
30,M,19,4.75,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,6,1.33967605
30,M,19,4.75,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,3,-0.497593962
31,M,21,5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,4,0.096262981
31,M,21,5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,5,0.866366829
32,M,19,4,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,1,-1.518223489
32,M,19,4,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,3,-0.540039228
33,M,19,5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,1,-1.319193074
33,M,19,5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,1,-1.319193074
34,F,18,3.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,2,-0.939702674
34,F,18,3.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,3,-0.540536937
35,F,21,4.75,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,1,-1.270071329
35,F,21,4.75,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,2,-0.874204941
36,F,20,5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,6,1.142081945
36,F,20,5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,5,0.661205336
37,F,20,4.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.a,5,0.437166396
37,F,20,4.5,2,NP.d.isl.em,np,island,embedded,NP.d.isl.em.2.b,7,1.2143511
38,M,20,4.25,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.260486509
38,M,20,4.25,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,2,-0.760458803
39,F,19,4.25,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,2,-0.702964351
39,F,19,4.25,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,2,-0.702964351
40,F,20,2.75,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.364304615
40,F,20,2.75,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,2,-0.939066813
41,F,21,3.5,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.131145692
41,F,21,3.5,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,2,-0.499808562
42,F,22,4,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-0.938470235
42,F,22,4,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,3,0.097083128
43,M,21,3.25,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.086997813
43,M,21,3.25,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,4,0
44,F,20,4.5,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,5,0.528149571
44,F,20,4.5,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,5,0.528149571
45,F,23,4,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.77851842
45,F,23,4,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,3,-0.724581578
46,M,21,3,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-2.061938407
46,M,21,3,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,5,0.366847937
47,F,20,2.5,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.664550986
47,F,20,2.5,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,1,-1.664550986
48,M,21,3.75,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,1,-1.325808551
48,M,21,3.75,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.b,2,-0.772427591
49,M,21,5.75,3,NP.d.isl.em,np,island,embedded,NP.d.isl.em.3.a,2,-0.831044401
