"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,
,,,,,,
participant,survey,order,judgment,item,condition,zscores
3,1.1,89,10,32.1.martin.93b.*.03,32.1.martin.93b.*,-0.985680739
3,1.1,90,90,35.3.hazout.67c.*.07,35.3.hazout.67c.*,0.089802882
3,1.1,91,70,32.2.stroik.4b.*.05,32.2.stroik.4b.*,-0.179068023
3,1.1,92,150,34.4.haegeman.2a.g.02,34.4.haegeman.2a.g,0.896415598
3,1.1,93,100,33.2.bowers.13a.g.06,33.2.bowers.13a.g,0.224238335
3,1.1,94,200,38.3.hirose.4a.*.03,38.3.hirose.4a.*,1.568592861
3,1.1,95,20,35.1.bhatt.94b.g.04,35.1.bhatt.94b.g,-0.851245286
3,1.1,96,150,38.3.hirose.3a.g.04,38.3.hirose.3a.g,0.896415598
3,1.1,97,15,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,-0.918463012
3,1.1,98,20,34.1.phillips.96a.g.04,34.1.phillips.96a.g,-0.851245286
3,1.1,99,150,32.1.martin.92b.g.04,32.1.martin.92b.g,0.896415598
3,1.1,100,80,41.3.Vicente.4a1.g.08,41.3.Vicente.4a1.g,-0.04463257
3,1.1,101,50,33.4.neeleman.18d.*.03,33.4.neeleman.18d.*,-0.447938928
3,1.1,102,20,34.1.basilico.44a.?.02,34.1.basilico.44a.?,-0.851245286
3,1.1,103,40,32.3.fanselow.58a.g.02,32.3.fanselow.58a.g,-0.582374381
3,1.1,104,80,40.1.caponigro.23a.*.03,40.1.caponigro.23a.*,-0.04463257
3,1.1,105,10,37.2.Sigurdsson.3d.*.07,37.2.Sigurdsson.3d.*,-0.985680739
3,1.1,106,80,34.1.basilico.62.g.08,34.1.basilico.62.g,-0.04463257
4,1.1,7,130,34.1.fox.26.*.03,34.1.fox.26.*,1.179347748
4,1.1,8,50,35.3.richards.17b.*.07,35.3.richards.17b.*,-0.269927518
4,1.1,9,50,32.1.martin.69a.g.02,32.1.martin.69a.g,-0.269927518
4,1.1,10,99,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,0.617753582
4,1.1,11,150,32.2.nunes.3a.g.02,32.2.nunes.3a.g,1.541666564
4,1.1,12,20,33.1.fox.65b.*.05,33.1.fox.65b.*,-0.813405743
4,1.1,13,5,41.3.Vicente.4a3.*.07,41.3.Vicente.4a3.*,-1.085144856
4,1.1,14,20,41.4.Haegeman.18a.g.08,41.4.Haegeman.18a.g,-0.813405743
4,1.1,15,88,33.1.denDikken.58a.g.04,33.1.denDikken.58a.g,0.418478233
4,1.1,16,110,34.1.basilico.96b.g.08,34.1.basilico.96b.g,0.817028931
4,1.1,17,110,33.2.bowers.69a.g.02,33.2.bowers.69a.g,0.817028931
4,1.1,18,1,41.1.Muller.14c.g.02,41.1.Muller.14c.g,-1.157608619
4,1.1,19,1,41.3.Rezac.3b2.*.03,41.3.Rezac.3b2.*,-1.157608619
4,1.1,20,150,37.3.becker.5a.g.02,37.3.becker.5a.g,1.541666564
4,1.1,21,20,33.2.bowers.69b.*.01,33.2.bowers.69b.*,-0.813405743
4,1.1,22,5,32.2.stroik.17a.*.01,32.2.stroik.17a.*,-1.085144856
4,1.1,23,100,37.2.Sigurdsson.2a.g.08,37.2.Sigurdsson.2a.g,0.635869523
4,1.1,24,5,34.3.takano.9e.*.05,34.3.takano.9e.*,-1.085144856
4,1.1,25,5,41.2.Bruening.33a.g.06,41.2.Bruening.33a.g,-1.085144856
4,1.1,26,5,35.2.larson.44c.??.05,35.2.larson.44c.??,-1.085144856
4,1.1,27,1,32.1.martin.2c.*.07,32.1.martin.2c.*,-1.157608619
4,1.1,28,5,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,-1.085144856
4,1.1,29,90,34.4.boskovic.3a.*.03,34.4.boskovic.3a.*,0.454710115
4,1.1,30,10,33.2.bowers.13a.*.05,33.2.bowers.13a.*,-0.994565151
4,1.1,31,80,40.1.stepanov.4a.g.06,40.1.stepanov.4a.g,0.273550707
4,1.1,32,150,40.1.caponigro.23cf.g.04,40.1.caponigro.23cf.g,1.541666564
4,1.1,33,150,33.4.neeleman.100.g.06,33.4.neeleman.100.g,1.541666564
4,1.1,34,40,32.3.fanselow.58b.*.01,32.3.fanselow.58b.*,-0.451086927
4,1.1,35,150,32.3.Culicover.28c.g.08,32.3.Culicover.28c.g,1.541666564
4,1.1,36,20,32.3.Culicover.49a.*.07,32.3.Culicover.49a.*,-0.813405743
4,1.1,37,5,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,-1.085144856
4,1.1,38,30,34.3.heycock.16.*.01,34.3.heycock.16.*,-0.632246335
4,1.1,39,125,35.1.mcginnis.32b.g.02,35.1.mcginnis.32b.g,1.088768044
4,1.1,40,15,35.1.mcginnis.63b.*.07,35.1.mcginnis.63b.*,-0.903985447
4,1.1,41,1,35.1.bhatt.94a.*.03,35.1.bhatt.94a.*,-1.157608619
4,1.1,42,1,41.1.Muller.14c.*.01,41.1.Muller.14c.*,-1.157608619
4,1.1,43,95,33.1.fox.65b.g.06,33.1.fox.65b.g,0.545289819
4,1.1,44,1,32.2.nunes.3b.*.01,32.2.nunes.3b.*,-1.157608619
4,1.1,45,1,34.4.boskovic.4e.g.02,34.4.boskovic.4e.g,-1.157608619
4,1.1,46,85,35.2.larson.44c.g.06,35.2.larson.44c.g,0.364130411
4,1.1,47,100,35.1.mcginnis.63a.g.08,35.1.mcginnis.63a.g,0.635869523
4,1.1,48,100,32.2.stroik.4a.g.06,32.2.stroik.4a.g,0.635869523
4,1.1,49,30,32.3.Culicover.28c.*.07,32.3.Culicover.28c.*,-0.632246335
4,1.1,50,20,41.3.Rezac.3b1.g.04,41.3.Rezac.3b1.g,-0.813405743
4,1.1,51,20,41.3.Vicente.5b.g.06,41.3.Vicente.5b.g,-0.813405743
4,1.1,52,10,37.1.boeckx.5.*.03,37.1.boeckx.5.*,-0.994565151
4,1.1,53,80,34.3.takano.9e.g.06,34.3.takano.9e.g,0.273550707
4,1.1,54,80,34.1.basilico.96a.??.07,34.1.basilico.96a.??,0.273550707
4,1.1,55,5,34.1.basilico.44b.*.01,34.1.basilico.44b.*,-1.085144856
4,1.1,56,125,32.3.fanselow.59a.g.02,32.3.fanselow.59a.g,1.088768044
4,1.1,57,1,37.3.becker.5b.*.01,37.3.becker.5b.*,-1.157608619
4,1.1,58,150,34.1.phillips.3d.g.06,34.1.phillips.3d.g,1.541666564
4,1.1,59,150,34.4.boskovic.4a.g.04,34.4.boskovic.4a.g,1.541666564
4,1.1,60,125,32.2.stroik.17a.g.02,32.2.stroik.17a.g,1.088768044
4,1.1,61,100,41.3.Vicente.4a6.*.03,41.3.Vicente.4a6.*,0.635869523
4,1.1,62,110,41.3.Vicente.4b6.g.04,41.3.Vicente.4b6.g,0.817028931
4,1.1,63,80,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,0.273550707
4,1.1,64,100,37.1.boeckx.8.g.04,37.1.boeckx.8.g,0.635869523
4,1.1,65,30,32.4.lopez.9a.g.04,32.4.lopez.9a.g,-0.632246335
4,1.1,66,1,33.1.denDikken.58a.*.03,33.1.denDikken.58a.*,-1.157608619
4,1.1,67,25,33.4.neeleman.100.*.05,33.4.neeleman.100.*,-0.722826039
4,1.1,68,25,32.1.martin.69b.*.01,32.1.martin.69b.*,-0.722826039
4,1.1,69,85,35.3.richards.17a.g.08,35.3.richards.17a.g,0.364130411
4,1.1,70,5,34.1.basilico.62.*.07,34.1.basilico.62.*,-1.085144856
4,1.1,71,150,34.2.caponigro.13a.g.06,34.2.caponigro.13a.g,1.541666564
4,1.1,72,150,33.4.neeleman.18c.g.04,33.4.neeleman.18c.g,1.541666564
4,1.1,73,150,32.4.lopez.10a.*.03,32.4.lopez.10a.*,1.541666564
4,1.1,74,150,34.3.heycock.16.g.02,34.3.heycock.16.g,1.541666564
4,1.1,75,35,34.4.boskovic.3e.*.01,34.4.boskovic.3e.*,-0.541666631
4,1.1,76,130,34.1.fox.23.g.04,34.1.fox.23.g,1.179347748
4,1.1,77,5,34.1.phillips.3e.*.05,34.1.phillips.3e.*,-1.085144856
4,1.1,78,125,32.1.martin.1a.g.08,32.1.martin.1a.g,1.088768044
4,1.1,79,1,32.3.fanselow.59b.*.01,32.3.fanselow.59b.*,-1.157608619
4,1.1,80,85,41.4.Haegeman.4c.g.06,41.4.Haegeman.4c.g,0.364130411
4,1.1,81,80,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,0.273550707
4,1.1,82,50,35.3.hazout.67a.g.08,35.3.hazout.67a.g,-0.269927518
4,1.1,83,5,41.4.Haegeman.18a.*.07,41.4.Haegeman.18a.*,-1.085144856
4,1.1,84,1,34.4.haegeman.2a.*.01,34.4.haegeman.2a.*,-1.157608619
4,1.1,85,100,38.4.kallulli.10a.g.06,38.4.kallulli.10a.g,0.635869523
4,1.1,86,35,34.1.phillips.96a.*.03,34.1.phillips.96a.*,-0.541666631
4,1.1,87,1,35.1.mcginnis.32b.*.01,35.1.mcginnis.32b.*,-1.157608619
4,1.1,88,100,32.3.Culicover.49a.g.08,32.3.Culicover.49a.g,0.635869523
4,1.1,89,35,32.1.martin.93b.*.03,32.1.martin.93b.*,-0.541666631
4,1.1,90,100,35.3.hazout.67c.*.07,35.3.hazout.67c.*,0.635869523
4,1.1,91,100,32.2.stroik.4b.*.05,32.2.stroik.4b.*,0.635869523
4,1.1,92,125,34.4.haegeman.2a.g.02,34.4.haegeman.2a.g,1.088768044
4,1.1,93,120,33.2.bowers.13a.g.06,33.2.bowers.13a.g,0.99818834
4,1.1,94,20,38.3.hirose.4a.*.03,38.3.hirose.4a.*,-0.813405743
4,1.1,95,1,35.1.bhatt.94b.g.04,35.1.bhatt.94b.g,-1.157608619
4,1.1,96,150,38.3.hirose.3a.g.04,38.3.hirose.3a.g,1.541666564
4,1.1,97,20,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,-0.813405743
4,1.1,98,10,34.1.phillips.96a.g.04,34.1.phillips.96a.g,-0.994565151
4,1.1,99,150,32.1.martin.92b.g.04,32.1.martin.92b.g,1.541666564
4,1.1,100,150,41.3.Vicente.4a1.g.08,41.3.Vicente.4a1.g,1.541666564
4,1.1,101,55,33.4.neeleman.18d.*.03,33.4.neeleman.18d.*,-0.179347814
4,1.1,102,20,34.1.basilico.44a.?.02,34.1.basilico.44a.?,-0.813405743
4,1.1,103,150,32.3.fanselow.58a.g.02,32.3.fanselow.58a.g,1.541666564
4,1.1,104,40,40.1.caponigro.23a.*.03,40.1.caponigro.23a.*,-0.451086927
4,1.1,105,20,37.2.Sigurdsson.3d.*.07,37.2.Sigurdsson.3d.*,-0.813405743
4,1.1,106,135,34.1.basilico.62.g.08,34.1.basilico.62.g,1.269927452
5,1.1,7,97,34.1.fox.26.*.03,34.1.fox.26.*,0.163808427
5,1.1,8,105,35.3.richards.17b.*.07,35.3.richards.17b.*,0.2810047
5,1.1,9,175,32.1.martin.69a.g.02,32.1.martin.69a.g,1.30647209
5,1.1,10,50,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,-0.524719677
5,1.1,11,195,32.2.nunes.3a.g.02,32.2.nunes.3a.g,1.599462773
5,1.1,12,55,33.1.fox.65b.*.05,33.1.fox.65b.*,-0.451472007
5,1.1,13,10,41.3.Vicente.4a3.*.07,41.3.Vicente.4a3.*,-1.110701043
5,1.1,14,15,41.4.Haegeman.18a.g.08,41.4.Haegeman.18a.g,-1.037453372
5,1.1,15,180,33.1.denDikken.58a.g.04,33.1.denDikken.58a.g,1.379719761
5,1.1,16,190,34.1.basilico.96b.g.08,34.1.basilico.96b.g,1.526215102
5,1.1,17,210,33.2.bowers.69a.g.02,33.2.bowers.69a.g,1.819205785
5,1.1,18,5,41.1.Muller.14c.g.02,41.1.Muller.14c.g,-1.183948714
5,1.1,19,15,41.3.Rezac.3b2.*.03,41.3.Rezac.3b2.*,-1.037453372
5,1.1,20,195,37.3.becker.5a.g.02,37.3.becker.5a.g,1.599462773
5,1.1,21,170,33.2.bowers.69b.*.01,33.2.bowers.69b.*,1.233224419
5,1.1,22,7,32.2.stroik.17a.*.01,32.2.stroik.17a.*,-1.154649645
5,1.1,23,150,37.2.Sigurdsson.2a.g.08,37.2.Sigurdsson.2a.g,0.940233737
5,1.1,24,5,34.3.takano.9e.*.05,34.3.takano.9e.*,-1.183948714
5,1.1,25,75,41.2.Bruening.33a.g.06,41.2.Bruening.33a.g,-0.158481324
5,1.1,26,10,35.2.larson.44c.??.05,35.2.larson.44c.??,-1.110701043
5,1.1,27,15,32.1.martin.2c.*.07,32.1.martin.2c.*,-1.037453372
5,1.1,28,5,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,-1.183948714
5,1.1,29,180,34.4.boskovic.3a.*.03,34.4.boskovic.3a.*,1.379719761
5,1.1,30,15,33.2.bowers.13a.*.05,33.2.bowers.13a.*,-1.037453372
5,1.1,31,165,40.1.stepanov.4a.g.06,40.1.stepanov.4a.g,1.159976749
5,1.1,32,205,40.1.caponigro.23cf.g.04,40.1.caponigro.23cf.g,1.745958114
5,1.1,33,155,33.4.neeleman.100.g.06,33.4.neeleman.100.g,1.013481407
5,1.1,34,15,32.3.fanselow.58b.*.01,32.3.fanselow.58b.*,-1.037453372
5,1.1,35,160,32.3.Culicover.28c.g.08,32.3.Culicover.28c.g,1.086729078
5,1.1,36,90,32.3.Culicover.49a.*.07,32.3.Culicover.49a.*,0.061261688
5,1.1,37,70,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,-0.231728995
5,1.1,38,80,34.3.heycock.16.*.01,34.3.heycock.16.*,-0.085233653
5,1.1,39,190,35.1.mcginnis.32b.g.02,35.1.mcginnis.32b.g,1.526215102
5,1.1,40,10,35.1.mcginnis.63b.*.07,35.1.mcginnis.63b.*,-1.110701043
5,1.1,41,5,35.1.bhatt.94a.*.03,35.1.bhatt.94a.*,-1.183948714
5,1.1,42,7,41.1.Muller.14c.*.01,41.1.Muller.14c.*,-1.154649645
5,1.1,43,145,33.1.fox.65b.g.06,33.1.fox.65b.g,0.866986066
5,1.1,44,3,32.2.nunes.3b.*.01,32.2.nunes.3b.*,-1.213247782
5,1.1,45,15,34.4.boskovic.4e.g.02,34.4.boskovic.4e.g,-1.037453372
5,1.1,46,85,35.2.larson.44c.g.06,35.2.larson.44c.g,-0.011985982
5,1.1,47,197,35.1.mcginnis.63a.g.08,35.1.mcginnis.63a.g,1.628761841
5,1.1,48,180,32.2.stroik.4a.g.06,32.2.stroik.4a.g,1.379719761
5,1.1,49,30,32.3.Culicover.28c.*.07,32.3.Culicover.28c.*,-0.81771036
5,1.1,50,70,41.3.Rezac.3b1.g.04,41.3.Rezac.3b1.g,-0.231728995
5,1.1,51,165,41.3.Vicente.5b.g.06,41.3.Vicente.5b.g,1.159976749
5,1.1,52,30,37.1.boeckx.5.*.03,37.1.boeckx.5.*,-0.81771036
5,1.1,53,125,34.3.takano.9e.g.06,34.3.takano.9e.g,0.573995383
5,1.1,54,70,34.1.basilico.96a.??.07,34.1.basilico.96a.??,-0.231728995
5,1.1,55,30,34.1.basilico.44b.*.01,34.1.basilico.44b.*,-0.81771036
5,1.1,56,125,32.3.fanselow.59a.g.02,32.3.fanselow.59a.g,0.573995383
5,1.1,57,10,37.3.becker.5b.*.01,37.3.becker.5b.*,-1.110701043
5,1.1,58,200,34.1.phillips.3d.g.06,34.1.phillips.3d.g,1.672710443
5,1.1,59,185,34.4.boskovic.4a.g.04,34.4.boskovic.4a.g,1.452967431
5,1.1,60,180,32.2.stroik.17a.g.02,32.2.stroik.17a.g,1.379719761
5,1.1,61,14,41.3.Vicente.4a6.*.03,41.3.Vicente.4a6.*,-1.052102906
5,1.1,62,150,41.3.Vicente.4b6.g.04,41.3.Vicente.4b6.g,0.940233737
5,1.1,63,15,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,-1.037453372
5,1.1,64,105,37.1.boeckx.8.g.04,37.1.boeckx.8.g,0.2810047
5,1.1,65,30,32.4.lopez.9a.g.04,32.4.lopez.9a.g,-0.81771036
5,1.1,66,35,33.1.denDikken.58a.*.03,33.1.denDikken.58a.*,-0.744462689
5,1.1,67,25,33.4.neeleman.100.*.05,33.4.neeleman.100.*,-0.890958031
5,1.1,68,30,32.1.martin.69b.*.01,32.1.martin.69b.*,-0.81771036
5,1.1,69,110,35.3.richards.17a.g.08,35.3.richards.17a.g,0.354252371
5,1.1,70,30,34.1.basilico.62.*.07,34.1.basilico.62.*,-0.81771036
5,1.1,71,150,34.2.caponigro.13a.g.06,34.2.caponigro.13a.g,0.940233737
5,1.1,72,140,33.4.neeleman.18c.g.04,33.4.neeleman.18c.g,0.793738395
5,1.1,73,95,32.4.lopez.10a.*.03,32.4.lopez.10a.*,0.134509359
5,1.1,74,190,34.3.heycock.16.g.02,34.3.heycock.16.g,1.526215102
5,1.1,75,25,34.4.boskovic.3e.*.01,34.4.boskovic.3e.*,-0.890958031
5,1.1,76,97,34.1.fox.23.g.04,34.1.fox.23.g,0.163808427
5,1.1,77,15,34.1.phillips.3e.*.05,34.1.phillips.3e.*,-1.037453372
5,1.1,78,180,32.1.martin.1a.g.08,32.1.martin.1a.g,1.379719761
5,1.1,79,15,32.3.fanselow.59b.*.01,32.3.fanselow.59b.*,-1.037453372
5,1.1,80,50,41.4.Haegeman.4c.g.06,41.4.Haegeman.4c.g,-0.524719677
5,1.1,81,85,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,-0.011985982
5,1.1,82,25,35.3.hazout.67a.g.08,35.3.hazout.67a.g,-0.890958031
5,1.1,83,20,41.4.Haegeman.18a.*.07,41.4.Haegeman.18a.*,-0.964205702
5,1.1,84,110,34.4.haegeman.2a.*.01,34.4.haegeman.2a.*,0.354252371
5,1.1,85,165,38.4.kallulli.10a.g.06,38.4.kallulli.10a.g,1.159976749
5,1.1,86,NA,34.1.phillips.96a.*.03,34.1.phillips.96a.*,NA
5,1.1,87,10,35.1.mcginnis.32b.*.01,35.1.mcginnis.32b.*,-1.110701043
5,1.1,88,50,32.3.Culicover.49a.g.08,32.3.Culicover.49a.g,-0.524719677
5,1.1,89,10,32.1.martin.93b.*.03,32.1.martin.93b.*,-1.110701043
5,1.1,90,15,35.3.hazout.67c.*.07,35.3.hazout.67c.*,-1.037453372
5,1.1,91,99,32.2.stroik.4b.*.05,32.2.stroik.4b.*,0.193107495
5,1.1,92,115,34.4.haegeman.2a.g.02,34.4.haegeman.2a.g,0.427500042
5,1.1,93,120,33.2.bowers.13a.g.06,33.2.bowers.13a.g,0.500747712
5,1.1,94,140,38.3.hirose.4a.*.03,38.3.hirose.4a.*,0.793738395
5,1.1,95,20,35.1.bhatt.94b.g.04,35.1.bhatt.94b.g,-0.964205702
5,1.1,96,150,38.3.hirose.3a.g.04,38.3.hirose.3a.g,0.940233737
5,1.1,97,5,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,-1.183948714
5,1.1,98,90,34.1.phillips.96a.g.04,34.1.phillips.96a.g,0.061261688
5,1.1,99,135,32.1.martin.92b.g.04,32.1.martin.92b.g,0.720490724
5,1.1,100,80,41.3.Vicente.4a1.g.08,41.3.Vicente.4a1.g,-0.085233653
5,1.1,101,10,33.4.neeleman.18d.*.03,33.4.neeleman.18d.*,-1.110701043
5,1.1,102,130,34.1.basilico.44a.?.02,34.1.basilico.44a.?,0.647243054
5,1.1,103,120,32.3.fanselow.58a.g.02,32.3.fanselow.58a.g,0.500747712
5,1.1,104,15,40.1.caponigro.23a.*.03,40.1.caponigro.23a.*,-1.037453372
5,1.1,105,10,37.2.Sigurdsson.3d.*.07,37.2.Sigurdsson.3d.*,-1.110701043
5,1.1,106,140,34.1.basilico.62.g.08,34.1.basilico.62.g,0.793738395
6,1.1,7,100,34.1.fox.26.*.03,34.1.fox.26.*,1.054010406
6,1.1,8,80,35.3.richards.17b.*.07,35.3.richards.17b.*,-0.116462005
6,1.1,9,100,32.1.martin.69a.g.02,32.1.martin.69a.g,1.054010406
6,1.1,10,90,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,0.4687742
6,1.1,11,100,32.2.nunes.3a.g.02,32.2.nunes.3a.g,1.054010406
6,1.1,12,75,33.1.fox.65b.*.05,33.1.fox.65b.*,-0.409080107
6,1.1,13,85,41.3.Vicente.4a3.*.07,41.3.Vicente.4a3.*,0.176156098
6,1.1,14,50,41.4.Haegeman.18a.g.08,41.4.Haegeman.18a.g,-1.87217062
6,1.1,15,90,33.1.denDikken.58a.g.04,33.1.denDikken.58a.g,0.4687742
6,1.1,16,50,34.1.basilico.96b.g.08,34.1.basilico.96b.g,-1.87217062
6,1.1,17,100,33.2.bowers.69a.g.02,33.2.bowers.69a.g,1.054010406
6,1.1,18,60,41.1.Muller.14c.g.02,41.1.Muller.14c.g,-1.286934415
6,1.1,19,60,41.3.Rezac.3b2.*.03,41.3.Rezac.3b2.*,-1.286934415
6,1.1,20,100,37.3.becker.5a.g.02,37.3.becker.5a.g,1.054010406
6,1.1,21,100,33.2.bowers.69b.*.01,33.2.bowers.69b.*,1.054010406
6,1.1,22,90,32.2.stroik.17a.*.01,32.2.stroik.17a.*,0.4687742
6,1.1,23,80,37.2.Sigurdsson.2a.g.08,37.2.Sigurdsson.2a.g,-0.116462005
6,1.1,24,50,34.3.takano.9e.*.05,34.3.takano.9e.*,-1.87217062
6,1.1,25,50,41.2.Bruening.33a.g.06,41.2.Bruening.33a.g,-1.87217062
6,1.1,26,50,35.2.larson.44c.??.05,35.2.larson.44c.??,-1.87217062
6,1.1,27,50,32.1.martin.2c.*.07,32.1.martin.2c.*,-1.87217062
6,1.1,28,65,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,-0.994316313
6,1.1,29,60,34.4.boskovic.3a.*.03,34.4.boskovic.3a.*,-1.286934415
6,1.1,30,60,33.2.bowers.13a.*.05,33.2.bowers.13a.*,-1.286934415
6,1.1,31,100,40.1.stepanov.4a.g.06,40.1.stepanov.4a.g,1.054010406
6,1.1,32,79,40.1.caponigro.23cf.g.04,40.1.caponigro.23cf.g,-0.174985625
6,1.1,33,75,33.4.neeleman.100.g.06,33.4.neeleman.100.g,-0.409080107
6,1.1,34,90,32.3.fanselow.58b.*.01,32.3.fanselow.58b.*,0.4687742
6,1.1,35,100,32.3.Culicover.28c.g.08,32.3.Culicover.28c.g,1.054010406
6,1.1,36,100,32.3.Culicover.49a.*.07,32.3.Culicover.49a.*,1.054010406
6,1.1,37,90,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,0.4687742
6,1.1,38,90,34.3.heycock.16.*.01,34.3.heycock.16.*,0.4687742
6,1.1,39,70,35.1.mcginnis.32b.g.02,35.1.mcginnis.32b.g,-0.70169821
6,1.1,40,90,35.1.mcginnis.63b.*.07,35.1.mcginnis.63b.*,0.4687742
6,1.1,41,70,35.1.bhatt.94a.*.03,35.1.bhatt.94a.*,-0.70169821
6,1.1,42,80,41.1.Muller.14c.*.01,41.1.Muller.14c.*,-0.116462005
6,1.1,43,80,33.1.fox.65b.g.06,33.1.fox.65b.g,-0.116462005
6,1.1,44,60,32.2.nunes.3b.*.01,32.2.nunes.3b.*,-1.286934415
6,1.1,45,75,34.4.boskovic.4e.g.02,34.4.boskovic.4e.g,-0.409080107
6,1.1,46,65,35.2.larson.44c.g.06,35.2.larson.44c.g,-0.994316313
6,1.1,47,100,35.1.mcginnis.63a.g.08,35.1.mcginnis.63a.g,1.054010406
6,1.1,48,90,32.2.stroik.4a.g.06,32.2.stroik.4a.g,0.4687742
6,1.1,49,100,32.3.Culicover.28c.*.07,32.3.Culicover.28c.*,1.054010406
6,1.1,50,70,41.3.Rezac.3b1.g.04,41.3.Rezac.3b1.g,-0.70169821
6,1.1,51,100,41.3.Vicente.5b.g.06,41.3.Vicente.5b.g,1.054010406
6,1.1,52,75,37.1.boeckx.5.*.03,37.1.boeckx.5.*,-0.409080107
6,1.1,53,75,34.3.takano.9e.g.06,34.3.takano.9e.g,-0.409080107
6,1.1,54,80,34.1.basilico.96a.??.07,34.1.basilico.96a.??,-0.116462005
6,1.1,55,90,34.1.basilico.44b.*.01,34.1.basilico.44b.*,0.4687742
6,1.1,56,100,32.3.fanselow.59a.g.02,32.3.fanselow.59a.g,1.054010406
6,1.1,57,75,37.3.becker.5b.*.01,37.3.becker.5b.*,-0.409080107
6,1.1,58,100,34.1.phillips.3d.g.06,34.1.phillips.3d.g,1.054010406
6,1.1,59,75,34.4.boskovic.4a.g.04,34.4.boskovic.4a.g,-0.409080107
6,1.1,60,100,32.2.stroik.17a.g.02,32.2.stroik.17a.g,1.054010406
6,1.1,61,80,41.3.Vicente.4a6.*.03,41.3.Vicente.4a6.*,-0.116462005
6,1.1,62,100,41.3.Vicente.4b6.g.04,41.3.Vicente.4b6.g,1.054010406
6,1.1,63,90,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,0.4687742
6,1.1,64,80,37.1.boeckx.8.g.04,37.1.boeckx.8.g,-0.116462005
6,1.1,65,60,32.4.lopez.9a.g.04,32.4.lopez.9a.g,-1.286934415
6,1.1,66,50,33.1.denDikken.58a.*.03,33.1.denDikken.58a.*,-1.87217062
6,1.1,67,65,33.4.neeleman.100.*.05,33.4.neeleman.100.*,-0.994316313
6,1.1,68,85,32.1.martin.69b.*.01,32.1.martin.69b.*,0.176156098
6,1.1,69,100,35.3.richards.17a.g.08,35.3.richards.17a.g,1.054010406
6,1.1,70,100,34.1.basilico.62.*.07,34.1.basilico.62.*,1.054010406
6,1.1,71,100,34.2.caponigro.13a.g.06,34.2.caponigro.13a.g,1.054010406
6,1.1,72,100,33.4.neeleman.18c.g.04,33.4.neeleman.18c.g,1.054010406
6,1.1,73,70,32.4.lopez.10a.*.03,32.4.lopez.10a.*,-0.70169821
6,1.1,74,100,34.3.heycock.16.g.02,34.3.heycock.16.g,1.054010406
6,1.1,75,50,34.4.boskovic.3e.*.01,34.4.boskovic.3e.*,-1.87217062
6,1.1,76,90,34.1.fox.23.g.04,34.1.fox.23.g,0.4687742
6,1.1,77,50,34.1.phillips.3e.*.05,34.1.phillips.3e.*,-1.87217062
6,1.1,78,100,32.1.martin.1a.g.08,32.1.martin.1a.g,1.054010406
6,1.1,79,90,32.3.fanselow.59b.*.01,32.3.fanselow.59b.*,0.4687742
6,1.1,80,90,41.4.Haegeman.4c.g.06,41.4.Haegeman.4c.g,0.4687742
6,1.1,81,85,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,0.176156098
6,1.1,82,90,35.3.hazout.67a.g.08,35.3.hazout.67a.g,0.4687742
6,1.1,83,75,41.4.Haegeman.18a.*.07,41.4.Haegeman.18a.*,-0.409080107
6,1.1,84,85,34.4.haegeman.2a.*.01,34.4.haegeman.2a.*,0.176156098
6,1.1,85,100,38.4.kallulli.10a.g.06,38.4.kallulli.10a.g,1.054010406
6,1.1,86,75,34.1.phillips.96a.*.03,34.1.phillips.96a.*,-0.409080107
6,1.1,87,80,35.1.mcginnis.32b.*.01,35.1.mcginnis.32b.*,-0.116462005
6,1.1,88,100,32.3.Culicover.49a.g.08,32.3.Culicover.49a.g,1.054010406
6,1.1,89,50,32.1.martin.93b.*.03,32.1.martin.93b.*,-1.87217062
6,1.1,90,100,35.3.hazout.67c.*.07,35.3.hazout.67c.*,1.054010406
6,1.1,91,90,32.2.stroik.4b.*.05,32.2.stroik.4b.*,0.4687742
